doc_id,hgv_id,tm_id,ddb_hybrid,filename,title,summary,date_text,date_year_approx,provenance,language,genre,transcription_text,translation_text,has_translation
upenn.apis.12,20508,20508,p.oxy;2;239,upenn.apis.12,Irregular Contributions,"Declaration on oath addressed to the scribe of the Oxyrhynchite nome by Epimachus, an inhabitant of Psobthis, stating that he had not exacted any irregular contributions, and that for the future he would not be in a position to do so.  (Grenfell & Hunt)",66 CE,66.0,Oxyrhynchos,grc,papyrus; documentary; declaration,,"To the scribe of the Oxyrhynchite nome from Epimachus, son of Pausiris, son of Ptolemaeus, whose mother is Heraclea, daughter of Epimachus, an inhabitant of the village of Psobthis in the lower toparchy. I swear by Nero Claudius Caesar Augustus Germanicus Imperator that I have levied no contributions for any purpose whatever in the said village and that henceforward I shall not become headman of a village; otherwise let me be liable to the consequences of the oath. 13th year of Nero. (Grenfell & Hunt)",True
upenn.apis.120,,,,upenn.apis.120,Document,Coptic document of unknown specific content.,4th-5th CE,399.0,Egypt,cop,papyrus,,,False
upenn.apis.121,,,,upenn.apis.121,Document,Document(s) of unknown specific content.,2nd CE,149.0,Egypt,grc,papyrus,,,False
upenn.apis.122,,,,upenn.apis.122,Document,Coptic document of unknown specific content.,4th-6th CE,449.0,Egypt,cop,papyrus,,,False
upenn.apis.123,,,,upenn.apis.123,Document,Coptic document of unknown specific content.,4th-9th CE,599.0,Egypt,cop,paper,,,False
upenn.apis.124,,,,upenn.apis.124,Document,Greek document of unknown specific content.,2nd CE,149.0,Egypt,grc,papyrus,,,False
upenn.apis.125,,,,upenn.apis.125,Document,Greek document of unknown specific content.,3rd BCE-2nd CE,-50.0,Egypt,grc,papyrus,,,False
upenn.apis.126,,,,upenn.apis.126,Document,Side 1: Greek document of unknown specific content. Side 2: Greek or Coptic document of unknown specific content.,1st-early 7th CE,325.0,Egypt,grc,papyrus,,,False
upenn.apis.127,,,,upenn.apis.127,Document,Greek document of unknown specific content.,8th CE,749.0,Egypt,grc,papyrus,,,False
upenn.apis.128,,,,upenn.apis.128,Document,Greek document of unknown specific content.,late 3rd-early 7th CE,468.0,Egypt,grc,papyrus,,,False
upenn.apis.129,,,,upenn.apis.129,Document,Greek document of unknown specific content.,late 3rd- early 7th CE,468.0,Egypt,grc,papyrus,,,False
