doc_id,hgv_id,tm_id,ddb_hybrid,filename,title,summary,date_text,date_year_approx,provenance,language,genre,transcription_text,translation_text,has_translation
berenike.apis.44,70821,70821,o.berenike;1;44,berenike.apis.44,Order from Rhobaos to the Customs Officials,Remains of a customs pass.,33 - 70 A.D.?,51.0,Roman dump at Berenike.,grc,Ostraca; Order; Customs; Export,,"""Rhobaos to those in charge of the customs gate, greetings. Let pass for - -""",True
berenike.apis.45,70822,70822,o.berenike;1;45,berenike.apis.45,Order from Rhobaos to the Customs Officials,Remains of a customs pass.,33 - 70 A.D.?,51.0,Roman dump at Berenike.,grc,Ostraca; Order; Customs; Export,,"""Rhobaos to those in charge of the customs gate, greetings. Let pass for Psen... for outfitting - - -""",True
berenike.apis.46,70823,70823,o.berenike;1;46,berenike.apis.46,Order from Rhobaos to the Customs Officials,Remains of a customs pass for wine exportation.,33 - 70 A.D.?,51.0,Roman dump at Berenike.,grc,Ostraca; Order; Customs; Wine; Export,,"""Rhobaos to those in charge of the customs gate, greetings. Let pass for Petearouris, son of Peteasmephis, 4 ladikena of wine for outfitting.""",True
berenike.apis.47,70824,70824,o.berenike;1;47,berenike.apis.47,Order from Rhobaos to the Customs Officials,Remains of a customs pass for wine exportation.,33 - 70 A.D.?,51.0,Roman dump at Berenike.,grc,Ostraca; Order; Customs; Wine; Export,,"""Rhobaos to those in charge of the customs gate, greetings. Let pass for Petsiris -- italika of wine for outfitting.""",True
berenike.apis.48,70825,70825,o.berenike;1;48,berenike.apis.48,Order from Rhobaos to the Customs Officials,Remains of a customs pass for wine exportation.,33 - 70 A.D.?,51.0,Roman dump at Berenike.,grc,Ostraca; Order; Customs; Export; Wine,,"""Rhobaos to those in charge of the customs gate, greetings. Let pass for NN, son of -touris, for outfitting, 1 rhodion.""",True
berenike.apis.49,70826,70826,o.berenike;1;49,berenike.apis.49,Order from Rhobaos to the Customs Officials,Remains of a customs pass for wine exportation.,33 - 70 A.D.?,51.0,Roman dump at Berenike.,grc,Ostraca; Order; Customs; Wine; Export,,"""Rhobaos to those in charge of the customs gate, greetings. Let pass for Peteminis for outfitting 8 ladikena.""",True
berenike.apis.5,70782,70782,o.berenike;1;5,berenike.apis.5,Order from Sosibios to Andouros,Remains of a customs pass for wine exportation.,33 - 70 A.D.?,51.0,Roman dump at Berenike.,grc,Ostraca; Order; Customs; Wine; Export,,"""Sosibios to Andouros, greetings. Let pass for Psemouchis, son of NN, 10 italika of wine.""",True
berenike.apis.50,70827,70827,o.berenike;1;50,berenike.apis.50,"Order to Andouros, the quintanensis",Remains of a customs pass for wine exportation.,33 - 70 A.D.?,51.0,Roman dump at Berenike.,grc,Ostraca; Order; Customs; Wine; Export,,""".aidouros to Andouros, quintanensis, ... let pass for Heroninos, the soldier of Claudius Dorion, for outfitting, four italika, total 4 ital.""",True
berenike.apis.51,70828,70828,o.berenike;1;51,berenike.apis.51,"Order to Andouros, the quintanensis",Remains of a customs pass for wine exportation.,33 - 70 A.D.?,51.0,Roman dump at Berenike.,grc,Ostraca; Order; Customs; Wine; Export,,"""To Andourous, quintanensis, let pass of Tiberius Claudius [[Achilleus]] Dorion, for Paouos, son of Paous, ten italika, total 10 ital.""",True
berenike.apis.52,70829,70829,o.berenike;1;52,berenike.apis.52,"Order to Andouros, the quintanensis",Remains of a customs pass.,33 - 70 A.D.?,51.0,Roman dump at Berenike.,grc,Ostraca; Order; Customs; Export,,"""To Andouros, quintanensis, let pass of Tiberius Claudius Dorion, for Tithoes, son of Pakoibis, ---.""",True
berenike.apis.53,70830,70830,o.berenike;1;53,berenike.apis.53,"Order to Andouros, the quintanensis",Remains of a customs pass for wine exportation.,33 - 70 A.D.?,51.0,Roman dump at Berenike.,grc,Ostraca; Order; Customs; Wine; Export,,"""To Andouros, quintanensis, let pass of Tiberius Claudius Dorion, for Pakoibis, son of Aristoboulos, fourteen italika, total 14 ital.""",True
berenike.apis.54,70831,70831,o.berenike;1;54,berenike.apis.54,"Order to Andouros, the quintanensis",Remains of a customs pass for wine exportation.,33 - 70 A.D.?,51.0,Roman dump at Berenike.,grc,Ostraca; Order; Customs; Wine; Export,,"""Tiberios ... to [Andouros?], quintanensis: admit into ... of Ptolemaios ... two --- of Italian wine ...""",True
berenike.apis.55,70832,70832,o.berenike;1;55,berenike.apis.55,"Order to Andouros, the quintanensis",Remains of a customs pass for wine exportation.,33 - 70 A.D.?,51.0,Roman dump at Berenike.,grc,Ostraca; Order; Customs; Wine; Export,,"""To Andouros, quintanensis, let pass of Tiberius Claudius Dorion, for Quintus Aretinus Felix, four italika, total 4 ital.""",True
berenike.apis.56,70833,70833,o.berenike;1;56,berenike.apis.56,"Order to Andouros, the quintanensis",Remains of a customs pass for wine exportation.,33 - 70 A.D.?,51.0,Roman dump at Berenike.,grc,Ostraca; Order; Customs; Export; Wine,,"""To Andouros, quintanensis, let pass of Tiberius Claudius Dorion, for NN, son of Haryothes, -- italika ...""",True
berenike.apis.57,70834,70834,o.berenike;1;57,berenike.apis.57,"Order to Andouros, the quintanensis",Remains of a customs pass for wine exportation.,33 - 70 A.D.?,51.0,Roman dump at Berenike.,grc,Ostraca; Order; Customs; Wine; Export,,"""To Andouros, quintanensis, let pass of Tiberius Claudius Dorion, for Pakoibis, son of Horos, four italika, total 4 ital.""",True
berenike.apis.58,70835,70835,o.berenike;1;58,berenike.apis.58,"Order to Andouros, the quintanensis",Remains of a customs pass.,33 - 70 A.D.?,51.0,Roman dump at Berenike.,grc,Ostraca; Order; Customs; Export,,"""To Andouros, quintanensis, let pass of Tiberius Claudius Dorion, for -- ...""",True
berenike.apis.59,70836,70836,o.berenike;1;59,berenike.apis.59,"Order to Andouros, the quintanensis","Remains of a customs pass, most likely for wine exportation.",33 - 70 A.D.?,51.0,Roman dump at Berenike.,grc,Ostraca; Order; Customs; Wine; Export,,"""To Andouros, quintanensis, greetings. Let pass of Tiberius Claudius Dorion, for Peteminis ... three (?) italika, total 3 ital.""",True
