doc_id,hgv_id,tm_id,ddb_hybrid,filename,title,summary,date_text,date_year_approx,provenance,language,genre,transcription_text,translation_text,has_translation
yale.apis.0000400000,20553,20553,p.oxy;2;282,yale.apis.0000400000,"Petition, Roman CE 30-35 [BPG]",To a strategos,Roman CE 30-35 [BPG],32.0,Oxyrhynchus,grc,,,,False
yale.apis.0000410000,25675,25675,p.oxy;2;329,yale.apis.0000410000,"Registration, Roman CE late i [BPG]","Of a contract of loan; notice from Theon to the agoramomos to register a contract of loan of Hermione, daughter of Panechotes",Roman CE late i [BPG],87.0,Oxyrhynchus,grc,,,,False
yale.apis.0000420000,16073,16073,sb;12;10795,yale.apis.0000420000,"Registration, Roman CE 28, Jan 28",Of sheep and goats,"Roman CE 28, Jan 28",28.0,Oxyrhynchus,grc,,,,False
yale.apis.0000430000,15471,15471,sb;14;11902,yale.apis.0000430000,"Petition, Roman CE 49-50",To a strategos,Roman CE 49-50,49.0,Oxyrhynchus,grc,,,,False
yale.apis.0000444100,,62527,,yale.apis.0000444100,"Literary work, Roman CE late i-early ii [BPG]","Pindar, fr. 140a-b (Snell 1964: 2:113-17)",Roman CE late i-early ii [BPG],100.0,Oxyrhynchus,grc,,,,False
yale.apis.0000444200,,,,yale.apis.0000444200,"Account, Roman CE ii [BPG]",,Roman CE ii [BPG],149.0,Oxyrhynchus,grc,,,,False
yale.apis.0000450000,,63938,,yale.apis.0000450000,"Literary work, Roman CE late ii-iii [BPG]",Metiochus and Parthenope Romance (?),Roman CE late ii-iii [BPG],187.0,Oxyrhynchus,grc,,,,False
yale.apis.0000460000,,64259,,yale.apis.0000460000,"Literary work, Roman CE iii [BPG]",Historical work,Roman CE iii [BPG],249.0,Oxyrhynchus,grc,,,,False
yale.apis.0000474100,,63737,,yale.apis.0000474100,"Literary work, Roman CE ii [BPG]",Philosophical work,Roman CE ii [BPG],149.0,Oxyrhynchus,grc,,,,False
yale.apis.0000474200,,,,yale.apis.0000474200,"Account, Roman CE ii [BPG]",,Roman CE ii [BPG],149.0,Oxyrhynchus,grc,,,,False
yale.apis.0000480000,,63738,,yale.apis.0000480000,"Literary work, Roman CE ii [BPG]",Oratorical or historical work,Roman CE ii [BPG],149.0,Oxyrhynchus,grc,,,,False
yale.apis.0000490000,28355,28355,p.oxy;3;497,yale.apis.0000490000,"Contract, Roman CE early ii [BPG]",Of marriage,Roman CE early ii [BPG],,Oxyrhynchus,grc,,,,False
yale.apis.0000500000,28362,28362,p.oxy;3;522,yale.apis.0000500000,"Account, Roman CE ii [BPG]",List of expenses connected with shipment of grain,Roman CE ii [BPG],149.0,Oxyrhynchus,grc,,,,False
yale.apis.0000510000,20666,20666,sb;28;17048,yale.apis.0000510000,"Contract, Roman CE ii (110-111?) [BPG]",Of marriage,Roman CE ii (110-111?) [BPG],149.0,Oxyrhynchus,grc,,,,False
