doc_id,hgv_id,tm_id,ddb_hybrid,filename,title,summary,date_text,date_year_approx,provenance,language,genre,transcription_text,translation_text,has_translation
michigan.apis.1028,42797,42797,o.mich;2;918,michigan.apis.1028,Receipt for Transport of Grain,Receipt for delivery of grain brought by an Arabikos to an unknown harbor,300/301 A.D.,300.0,"probably Karanis, Herakleidou meris, Arsinoite nome, province of Egypt",grc,Documentary; Ostracon,,"Of the granary of the village of Karanis, of the crops of the 16th and 15th and 8th year, in the name of Arabikos son of Ptollas, two donkeys, equal 2 donkeys. In the 17th and 16th and 9th year, on [- - -]",True
michigan.apis.1029,42788,42788,o.mich;2;909,michigan.apis.1029,Receipt for Transport of Grain,Receipt for delivery of grain brought to an unknown harbor by an Arabikos in the name of a Ptollas,"June 4, 298 A.D.",,"probably Karanis, Herakleidou meris, Arsinoite nome, province of Egypt",grc,Documentary; Ostracon,,"Of the granary of the horiodeiktia of Karanis, of the crops of the 13th and 12th and 5th year, in the name of Ptollas son of Sokrates, through Arabikos, through his own beasts, one donkey, 1. In the 14th and 13th and 6th year, on Pauni 10.",True
michigan.apis.103,42063,42063,o.mich;1;30,michigan.apis.103,Order for Payment,Order for delivery of wheat,Ist century A.D.,50.0,Unknown,grc,Documentary; Ostracon,,"Apollonios to Pammenes, secretary, greetings. Deliver to Pammenes a third of a choinix of wheat, equal 1/3 choinix of wheat. Year 3, Hathyr 18.",True
michigan.apis.1030,9960,9960,o.mich;3;1080,michigan.apis.1030,Receipt for Transport of Grain,Receipt for transport of grain to the harbor of Leukogion by Paout,"September 18, 304 or 312[?] A.D.",308.0,"Karanis, Herakleidou meris, Arsinoite nome, province of Egypt",grc,Documentary; Ostracon,,"In the granary of the village of Karanis, of the crops of the 19th year, has shifted Paout son of Arabikos to the harbor of Leukogion, of those from Thoth 5 until 21, eight donkeys of wheat, = 8. In the . . . year, on Thoth 21.",True
michigan.apis.1031,32928,32928,o.mich;4;1124,michigan.apis.1031,Receipt of tax payment in kind,Receipt for chaff brought by a son of Melas,342 A.D.,,"unknown harbor, Herakleopolite or Memphite nome, province of Egypt",grc,Documentary; Ostracon,,"[On - - -] 25. [Has brought] . . . son of Melas, of the villagers of Karanis(?), for the sixteenth indiction, three-hundred and sixty litrai of chaff, 360 litrai. I, Ision, have signed.",True
michigan.apis.1032,32930,32930,o.mich;4;1126,michigan.apis.1032,Receipt of tax payment in kind,Fragment of receipt for chaff,(Early) IVth century A.D.,349.0,"Either Karanis, Herakleidou meris, Arsinoite nome, or unknown harbor, Memphite or Herakleopolite nome, province of Egypt",grc,Documentary; Ostracon,,"[- - -] of Karanis, two-hundred [and forty litrai] of chaff, 240 litrai only. [- - -]",True
michigan.apis.1033,42775,42775,o.mich;2;895,michigan.apis.1033,Receipt for Transport of Grain,"Receipt for delivery of grain brought to an unknown harbor by a Didymos in the name of a veteran, Herakleidion","February 4, 295 A.D.",,"probably Karanis, Herakleidou meris, Arsinoite nome, province of Egypt",grc,Documentary; Ostracon,,"Of the granary of the village of the horiodeiktia of Karanis, of the crops of the 9th and 8th and 1st year, in the name of Herakleidion, veteran, through beasts through Magdola (sic), through Didymos, two donkeys, equal 2. In the 11th and 10th and 3rd year, on Mecheir 10.",True
michigan.apis.1034,42817,42817,o.mich;2;938,michigan.apis.1034,List of liturgical workers(?),List of persons,(Late) IIIrd century/(early) IVth century A.D.,262.0,"probably Karanis, Herakleidou meris, Arsinoite nome, province of Egypt",grc,Documentary; Ostracon,,,False
michigan.apis.1035,42787,42787,o.mich;2;908,michigan.apis.1035,Receipt for Transport of Grain,Receipt for delivery of grain brought by a  Horion to an unknown harbor,"February 10 or August 9, 267 A.D.",,"probably Karanis, Herakleidou meris, Arsinoite nome, province of Egypt",grc,Documentary; Ostracon,,"Of the granary of Karanis, of the crops of the 13th year, of the dekaprotos Kyrillos, former gymnasiarch, through beasts of Perkeesis, in the name of Horion, son of Alexandros, seventeen donkeys, equal 17. In the 14th year, on Me. . . 16.",True
michigan.apis.1036,42765,42765,o.mich;2;887,michigan.apis.1036,Receipt for Transport of Grain,"Receipt for transport of grain to an unknown harbor by Horion, son of Alexandros","(Late) IIIrd century A.D. (July 19, 260 or 282, or even 228[?])",249.0,"probably Karanis, Herakleidou meris, Arsinoite nome, province of Egypt",grc,Documentary; Ostracon,,"Of the crops of the 6th year, Horion son of Alexandros, 10 sacks, 30 artabai of wheat. In the 7th year, on Epeiph 25. I have signed.",True
michigan.apis.1037,42758,42758,o.mich;2;880,michigan.apis.1037,Receipt for Transport of Grain,Receipt for delivery of grain brought by the donkey-driver Melas to an unknown harbor,"IIIrd century A.D. (October 27, 221 or 225 or 241[?])",249.0,"probably Karanis, Herakleidou meris, Arsinoite nome, province of Egypt",grc,Documentary; Ostracon,,"In the 5th year, on Phaophi 30. Of the sitologoi of Karanis, of the crops of the 4th year, seven sacks, equal 7 sacks, through Melas, donkey-driver.",True
michigan.apis.1038,42656,42656,o.mich;2;778,michigan.apis.1038,Receipt of tax payment in kind,"Receipt for delivery of wheat by Tapasion, wife of Sarap(--), for Valerius Harpalinos",IIIrd century A.D.,249.0,"probably Karanis, Herakleidou meris, Arsinoite nome, province of Egypt",grc,Documentary; Ostracon,,"Valerius Harpalinos alias Philoxas through Sarap( ) son of Pasei through Tapasion, his wife, has paid 8 artabai of wheat and through Heroninos son of Horos, similarly, 7 artabai of wheat.",True
michigan.apis.1039,42750,42750,o.mich;2;872,michigan.apis.1039,Receipt for Transport of Grain,Receipt for delivery of grain brought by a Manes to an unknown harbor,"IIIrd century A.D. (July 27, 244 or 238 or 235[?])",249.0,"probably Karanis, Herakleidou meris, Arsinoite nome, province of Egypt",grc,Documentary; Ostracon,,"In the 1st year, on Mesore 3, of the sitologoi of the horiodeiktia of Karanis, Manes son of Maron, five sacks, equal 5, of the crops of the same year.",True
michigan.apis.104,42098,42098,o.mich;1;34,michigan.apis.104,Order for Payment,Order for delivery of wheat,Ist century A.D.,50.0,Unknown,grc,Documentary; Ostracon,,"Apollonios to Pammenes, greetings. Deliver to Har . . ., son of Pete . . ., on the account of Apion, one and a half choinix of wheat, equal 1 1/2 choinix of wheat. Year 3, Hathyr 18.",True
michigan.apis.1040,42741,42741,o.mich;2;863,michigan.apis.1040,Receipt(?) for Transport of Grain,Receipt(?) for delivery of barley brought by a Kastor to an unknown harbor,(Late) IIIrd century/(early) IVth century A.D.,262.0,"probably Karanis, Herakleidou meris, Arsinoite nome, province of Egypt",grc,Documentary; Ostracon,,"Kastor son of Deios, [[2]] 1 sack of barley.",True
michigan.apis.1041,42742,42742,o.mich;2;864,michigan.apis.1041,Receipt(?) for Transport of Grain,Receipt(?) for delivery of barley brought by a Sarapion to an unknown harbor,(Late) IIIrd century/(early) IVth century A.D.,262.0,"probably Karanis, Herakleidou meris, Arsinoite nome, province of Egypt",grc,Documentary; Ostracon,,"Sarapion son of Onnophris, 2 sacks of barley.",True
michigan.apis.1042,30839,30839,o.mich;4;1139,michigan.apis.1042,Private Letter,"Letter sent to Harbekis by Ptolemaios, who gives him some personal information",IIIrd century  A.D.,249.0,"probably Karanis, Herakleidou meris, Arsinoite nome, province of Egypt",grc,Documentary; Ostracon,,"Ptolemaios to his dearest Harbekis, greeting. I want you to know that (he/she) said that De . . ., also called Belles, will await tomorrow in the ship of my brother, Typhis. When you have left, he has had a better hope of wheat. I have written to Ankis and . . .",True
michigan.apis.1043,30839,30839,o.mich;4;1139,michigan.apis.1043,Private Letter,"Letter sent to Harbekis by Ptolemaios, who gives him some personal information",IIIrd century  A.D.,249.0,"probably Karanis, Herakleidou meris, Arsinoite nome, province of Egypt",grc,Documentary; Ostracon,,"Ptolemaios to his dearest Harbekis, greeting. I want you to know that (he/she) said that De . . ., also called Belles, will await tomorrow in the ship of my brother, Typhis. When you have left, he has had a better hope of wheat. I have written to Ankis and . . .",True
michigan.apis.1044,42743,42743,o.mich;2;865,michigan.apis.1044,Receipt(?) for Transport of Grain,Receipt(?) for delivery of grain brought by a Ptolemaios and his brother to an unknown harbor,(Late) IIIrd century/(early) IVth century A.D.,262.0,"probably Karanis, Herakleidou meris, Arsinoite nome, province of Egypt",grc,Documentary; Ostracon,,"Ptolemaios son of Theagenes and his brother, five sacks, equal 5 sacks.",True
michigan.apis.1045,30530,30530,o.mich;3;1042,michigan.apis.1045,Receipt (certificate) for work on the embankments,Certificate for work on the embankments performed by an Aphrodisis,IIIrd century A.D. (February),249.0,"probably Karanis, Herakleidou meris, Arsinoite nome, province of Egypt",grc,Documentary; Ostracon,,"Aphrodisis son Psen . . ., on Mecheir 7(?)",True
michigan.apis.1046,42655,42655,o.mich;2;777,michigan.apis.1046,Transportation receipt,Receipt for grain transported by a Pleein,"IIIrd century A.D. (January 10 (or 20), 252 A.D.[?]) (see note)",249.0,"probably Karanis, Herakleidou meris, Arsinoite nome, province of Egypt",grc,Documentary; Ostracon,,"Of the crops of the 2nd and 1st year of the granary of the horiodeiktia of Karanis, through Phaesis, has brought Pleein son of Mysthes three sakkoi. In the 1st(?) year, Tybi 14(?).",True
michigan.apis.1047,30544,30544,o.mich;3;1056,michigan.apis.1047,Receipt for Transport of Grain,Receipt for delivery of grain to an unknown harbor by a son of Neilos in the name of an Athenarion,(Late) IIIrd century A.D.,249.0,"probably Karanis, Herakleidou meris, Arsinoite nome, province of Egypt",grc,Documentary; Ostracon,,"Athenarion, of unknown father, through Oualas, 15 sacks, through - - - son of Neilos(?). I have signed.",True
michigan.apis.1048,42842,42842,o.mich;2;963,michigan.apis.1048,Name of individual (name tag),Name of individual,(Late) IInd century/(early) IIIrd century A.D.,162.0,"probably Karanis, Herakleidou meris, Arsinoite nome, province of Egypt",grc,Documentary; Ostracon,,,False
michigan.apis.1049,42692,42692,o.mich;2;814,michigan.apis.1049,Receipt (Certificate) for work on the embankments,Certificate for work on the embankments performed by an Aphrodisios and his two sons,(Late) IInd century/(early) IIIrd century A.D. (August 21),162.0,"probably Karanis, Herakleidou meris, Arsinoite nome, province of Egypt",grc,Documentary; Ostracon,,"In the 1st year, on Mesore 28, Aphrodisios son of Aunes and Aunes his son and Horos his other (son) have given three (naubia).",True
michigan.apis.105,42492,42492,o.mich;1;8,michigan.apis.105,Tax Receipt,Receipt for tax payments by several taxpayers,IInd century or IIIrd century A.D.,199.0,Unknown,grc,Documentary; Ostracon,,"And in year 15, Pharmouthi 23, for the arithmesis of Phamenoth, Pamonthis, son of Papeis, has paid for Horos, son of Ptol(--), fifty-six drachmai, equal 56. I, Agathos Daimon, have signed.;And in Pachon, for the arithmesis of Pharmouthi, Pamonthis has paid fiftysix [dr.], equal 56, (and) for Horos, son of Ptol(--) . . . I, Agathos Daimon, have signed.;And on Pauni 11, for the arithmesis of Pachon, Horos has paid twenty-eight dr., equal 28, and for Hieron, eighteen dr., equal 18.;And on Epeiph 10, for the arithmesis of Pauni, he has paid for Horos, son of Ptol(--), another thirty-six dr., equal 36.;And on Mesore [. ., for the arithmesis of Epeiph, Horos], son of Ptol(--)(?) has paid . . .;And in year 16, [- - -];has paid [- - -]",True
