doc_id,hgv_id,tm_id,ddb_hybrid,filename,title,summary,date_text,date_year_approx,provenance,language,genre,transcription_text,translation_text,has_translation
berkeley.apis.55,3744,3744,p.tebt;1;108,berkeley.apis.55,Account,Seven lines of an account with amounts in arouras,1st half of 1st century B.C.,-75.0,Kerkeosiris?,grc,"Accounts, Ptolemaic period",,,False
berkeley.apis.551,3728,3728,p.tebt;1;92,berkeley.apis.551,Regulations for the transport of grain,Fragment of a regulation concerning the collection and disposition of grain revenues at Kerkeosiris.,Late 2nd century B.C.,-113.0,Crocodile cartonnage at Tebtunis 9.1,grc,"Varia, Ptolemaic Period",,"At Kerkeosiris, which is unguarded and is not situated upon the great river nor other navigable stream, and is distant 160 stades from Ptolemais Euergetis the metropolis of the nome and 159 stades from Moiris, where there is a guarded point close by, the grain collected is conveyed to the royal granary in the village, an extra payment of 3 artabas on every 100 being made for cleansing and sifting and one of 2 artabas on every 100 for extra measure; the grain is thence transported by beasts of burden.",True
berkeley.apis.555,3796,3796,p.tebt;4;1102rpdupl,berkeley.apis.555,Regulations for the transport of grain,Fragment of a regulation concerning the collection and disposition of grain revenues at Kerkeosiris.,116/115 B.C.,-116.0,Crocodile cartonnage at Tebtunis 27.20,grc,"Varia, Ptolemaic Period",,"Year 2. (At Kerkeosiris), which is unguarded and is not situated on the great river nor on any other navigable stream, and is 160 stades distant from Ptolemais Euergetis the metropolis of the nome and 159 stades from Moiris, where there is a guarded point nearby, the grain is collected and conveyed to the royal granary in the village, 3 artabas measured (as extra payment) on every 100 artabas for cleansing and sifting, 2 artabas for extra measure. It is transported from there by pack animals to � in the Herakleopolite (nome) � to Alexandria �, 8 artabas on every 100 for � the village ... (Here the papyrus breaks off.)",True
berkeley.apis.556,3729a,3729,p.tebt;1;93,berkeley.apis.556,Register of rents and taxes,"Register of holders of crown lands with the extent of their plots and the rents due from them, followed as a rule by (1) amounts payable on account of a number of taxes, and (2) a statement of amounts actually paid, which have been filled in at different times.",114/113 B.C.,-114.0,Kerkeosiris,grc,"Registers, Ptolemaic Period",,,False
berkeley.apis.557,3797,3797,p.tebt;4;1105,berkeley.apis.557,Register of rents and taxes,"Register of holders of crown lands with the extent of their plots and the rents due from them, followed as a rule by (1) amounts payable on account of a number of taxes, and (2) a statement of amounts actually paid, which have been filled in at different times.",114/113 B.C.,-114.0,Kerkeosiris,grc,"Registers, Ptolemaic Period",,,False
berkeley.apis.559,3731,3731,p.tebt;1;95,berkeley.apis.559,Register of rents and taxes,"Fragment of a register of holders of crown lands with the extent of their plots and the rents due from them, followed as a rule by (1) amounts payable on account of a number of taxes, and (2) a statement of amounts actually paid, which have been filled in at different times.",Late 2nd century B.C.,-113.0,Kerkeosiris,grc,"Registers, Ptolemaic Period",,,False
berkeley.apis.56,3754,3754,p.tebt;1;118,berkeley.apis.56,Account of a club,"Account concerning a dining-club, listing expenses made on various days.",Late 2nd century B.C.,-113.0,crocodile cartonnage at Tebtunis 23.12,grc,"Accounts, Ptolemaic period",,"Hathyr 17, for the funeral feast of Kalatytis. 1 6-choes jar of wine 2000 drachmas, 6 dinner loaves 190 dr., total 2190 dr. 22 persons, of whom 18 were members and 4 were guests, viz. T� son of Noumenios, Kames son of Harphaesis, Teos son of Petechon, Papnebtynis son of Sokeus, total 4. Total 22 at 100 dr., 2200 dr. In the house ... 20th. 1 6-choes jar of wine 2000 dr., a garland 120 dr., total 2120 dr. 18 members, and � Nephoreges son of Kera( ) and Sen[-- son of N.N.] and as guests Marres son of Pet[--], Petesouchos son of Melas, Chairemon son of Di[--], total 23 at 100 dr., 2300 dr. In the house, 180 dr. Tybi 25. 1 jar of wine 2000 dr., a garland �, 21 persons at 100, 2100 dr., expenses 20 dr.",True
berkeley.apis.560,13469,13469,p.tebt;2;309,berkeley.apis.560,Application for the resignation of a lease of temple land,Onnophris applies to the priests of Soknebtunis to be released from the obligation to cultivate some land.,116/117 A.D.,116.0,Tebtunis,grc,"Contracts, Roman Period; Leases, Roman Period",,"To Harpokration son of Marepsemis and Marepsemis son of Pakebkis and Marepsemis son of Marepkaimis and N.N. son of N.N.-sis and Psoiphis son of Paopis and Psenkbekis son of Pakebkis and Marsisouchos son of N.N. and Onnophris son of Pakebkis and N.N. son of Onnophris and Marsisouchos son of Panetbeouis, all ten elders of the priests of the temple of the great god Kronos and the associate gods at the village of Tebtunis, and to the rest of the priests, from Onnophris son of Phanesis son of N.N., his mother being Taopis, priest of the said temple. I wish voluntarily and of my own free will to give up from the (present?) twentieth year of Nerva Trajanus Caesar the Lord the cultivation of the grain lands at the village registered in the name of my father Panesis, as I am unable to take part in the cultivation, if you the aforesaid will consent to release me by resuming the land and leasing it to others. (Signed) We, Harpokration son of Marepsemis and Marepsemis son of Marepkaimis and N.N. son of N.N.-sis and Psoiphis son of Paopis and Onnophris son of N.N. and Marsisouchos son of Panetbeouis and the rest of the priests aforesaid, have received the application and have released Onnophris from the cultivation as above written. I, Harpokration son of Marepsemis, wrote for them as they were illiterate. (3rd hand) (�) (4th hand) I, Psenkebkis son of Pakebkis. (5th hand) (�) (6th hand) I, Marepsemis son of Pakebkis.",True
berkeley.apis.561,13470,13470,p.tebt;2;310,berkeley.apis.561,Surrender of a lease,Thaubastis acknowledges to have surrendered her lease of temple land to the corporation of priests.,13 Aug. 186 A.D.,,Tebtunis,grc,"Contracts, Roman Period; Leases, Roman Period",,"I, Thaubastis daughter of Maron son of Maron, through me her husband Marsisouchos son of Maron son of Kronion, acknowledge that I have surrendered to the corporation of priests for my term of years the 1 1/2 arouras of temple land called Sykyton's, of which the adjacent areas are, on the south the land of Kronion son of Pakebkis, on the north crown land, on the east a canal by which it is irrigated, on the west the so-called Salt threshingfloor. The twenty-sixth of Marcus Aurelius Commodus Antoninus Caesar the Lord, Mesore 20.",True
berkeley.apis.562,13472,13472,p.tebt;2;312,berkeley.apis.562,Loan of money,"Paopis acknowledges the loan of 120 drachmas, to repaid with interest in the following year.",123/124 A.D.,123.0,Tebtunis,grc,"Contracts, Roman Period",,"The eighth year of Imperator Caesar Trajanus Hadrianus Augustus � at Tebtunis in the division of Polemon of the Arsinoite nome. Paopis son of Paopis the younger son of Paopis, exempted priest of the [.]4th generation, Persian of the Epigone, aged about 35 years, having a scar on the right arm, that he, the acknowledging party, has received from him, Maron, forthwith from hand to hand out of his house a loan of the capital sum of 120 silver drachmas bearing interest, and the acknowledging party Paopis is bound to repay to Maron the capital sum of the loan, 120 silver drachmas, and the interest, in the month Mecheir of the coming ninth year of Hadrianus the Lord without any delay or excuse, Maron having the right of execution upon Paopis and all his property as if in accordance with a legal decision. (2nd hand) I, Paopis son of Paopis, acknowledge to have received from Maron a loan of one hundred twenty silver drachmas bearing interest which I will repay in the month Mecheir of the ninth year without delay as is above written. (3rd hand) Maron, the acknowledgement has been made. (4th hand) Registered by the record-office in Tebtunis. (On the verso) Acknowledgement of Paopis about a loan of 120 drachmas from Maron.",True
