doc_id,hgv_id,tm_id,ddb_hybrid,filename,title,summary,date_text,date_year_approx,provenance,language,genre,transcription_text,translation_text,has_translation
leidenpapinst.apis.v015,64450,64450,p.leid.inst;1;18,leidenpapinst.apis.v015,Schooltablet,Content unclear,4th century CE (?),,unknown,,,,,False
leidenpapinst.apis.v016-020,61386,61386,p.leid.inst;1;15,leidenpapinst.apis.v016-020,"Schoolbook of Aurelius Antonius: Isocrates, Ad Demonicum 1; Word Division and Mathematics",Schoolbook with a writing exercise; one page with word division and the table of 40,c. 350 CE,350.0,unknown,grc,,,,False
leidenpapinst.apis.v022,28963,28963,p.batav;;30,leidenpapinst.apis.v022,Cloth from the mummy of Didymos ~ Hatres,Mummy cloth of Didymos,"second half 2nd century CE: 141/2, 164/5 or 196/7 CE, 20 March",,Panopolites,grc,,,"[Translation from Short Texts 2. 1035, with correction:] (Greek text) Didymos the younger, son of Apuleius. He is sealed with (images of) hippocentaurodolphins. Year 5, Phamenoth (III pr.t) 24. (Demotic text) Hatre the younger.",True
leidenpapinst.apis.v023,28964,28964,p.batav;;31,leidenpapinst.apis.v023,Cloth from the mummy of Tatriphis,Mummy cloth of Tatriphis,"second half 2nd century CE: 142/3, 165/6 or 197/8 CE, 9 July",,Panopolite Nome,grc,,,"[Translation from Short Texts 2. 1036] (Greek) 1. [Ta]atriphis, daughter of Kolanthos, 2. the son of Lykos. 3. The sixth year, Epeiph 15. (Demotic) 4. Ta<t>riphy, the daughter of Kola<n>jo, the son of L[ykos], 5. the son of Tartary (?), - - -.",True
leidenpapinst.apis.v024,28962,28962,p.batav;;29,leidenpapinst.apis.v024,Cloth from the mummy of Hierax,Mummy cloth of Hierax,"Second half 2nd century CE: 140/1, 163/4, or 195/6 CE, 1 August",,Panopolite nome,grc,,,"[Translation from P. L. Bat. 19. 29:] (Greek text) The fourth year, the 8th Mesore. Hierax, son of Psonsneou, weaver. (Demotic text) Hierax son of Psonsneus, weaver. The fourth year, the fourth month of šmw (i.e. Mesore), the eighth day. [Translation from Short Texts 2. 1034:] (Greek) 1. Fourth year, Me- 2. sore, eighth. 3. Hierax, 4. son of Pson- 5. sneu, 6. weaver. (Demotic) 7. Hierax, the son of (P)sonsneu, 8. weaver, 9. in year 4, 4th month of the šmw season (Mesore), day 8.",True
leidenpapinst.apis.v025,28965,28965,p.batav;;32,leidenpapinst.apis.v025,Cloth from the mummy of Didyme ~ Thatres,Mummy cloth of Didyme,"second half 2nd century CE: 144/5, 167/8 or 199/200 CE, 4 or 5 December",,Panopolite nome,grc,,,,False
leidenpapinst.apis.v026,48812,48812,p.batav;;36,leidenpapinst.apis.v026,Band from the mummy of Petheminis,A name on a mummy band,2nd century CE,,Panopolite nome,grc,,,,False
leidenpapinst.apis.v027,48814,48814,p.batav;;38,leidenpapinst.apis.v027,Band from the mummy of Theognostos,Name on a mummy band,2nd century CE,,Panopolite nome,grc,,,,False
leidenpapinst.apis.v028,48811,48811,p.batav;;35,leidenpapinst.apis.v028,Band from the mummy of Peteminios,Name on a mummy band,2nd century CE,,Panopolite nome,grc,,,,False
leidenpapinst.apis.v029,28967,28967,p.batav;;34,leidenpapinst.apis.v029,Band from the mummy of Herais,Name on a mummy linen,2nd century CE,,Panopolite nome,grc,,,,False
leidenpapinst.apis.v030,28966,28966,p.batav;;33,leidenpapinst.apis.v030,Band from the mummy of Hatres,Name on a mummy band,2nd century CE,,Panopolite nome,grc,,,,False
leidenpapinst.apis.v031,48813,48813,p.batav;;37,leidenpapinst.apis.v031,Band from the mummy of Senkolanthas,A name on a mummy band,2nd century CE,,Panopolite nome,grc,,,"(Translation from P. L. Bat. 19. 37) Senkolanthas, daughter of Orseus.",True
leidenpapinst.apis.v032,48815,48815,p.batav;;39,leidenpapinst.apis.v032,Band from a mummy,A mummy band with a last farewell,2nd century CE,,Panopolite nome,grc,,,,False
