record_id,other_nos,description,classification,keywords,provenance,publication,dates_mentioned,dates_attributed,contents,terminology,names_titles,remarks,doc_type,be_loss_framing,be_gain_framing,be_reference_point,be_complaint_petition,be_certainty_claim,be_forecast_claim,be_failed_prediction,be_interest_rate,be_loan_credit,be_deferred_payment,be_fairness_claim,be_reciprocity,be_price_mention,be_commodity_grain,be_commodity_money,be_labor_absence,be_wage_payment,be_risk_mention,be_contract_formal,be_tax_tribute,be_loss_aversion_signal,be_overconfidence_signal,be_calibration_signal,be_economic_core
O. Ashmolean Museum 0179,"O. Gardiner 0179; HO 52, 1","Limestone, 17.5 x 8.5 cms (if facsimile in Hieratic Ostraca is on scale of 1:1). Two sides; obverse: eleven lines; reverse: five lines. Black ink. Complete. Top obverse = top reverse.",account,bricks - side (of gang) - stone-work,No indication,"Černý-Gardiner, Hieratic Ostraca , 15 (description) and pl. 52-52A no. 1 (facsimile, transcription)",sw 10 (obv. 1); sw 11 (rev. 1),-,Account of stone blocks (and their sizes) used by the workmen of both sides of the gang.,"wnmy (obv. 1, 11, rev. 2, 3); smHy (obv. 6, 11, rev. ~ 3 # ); dmD (obv. 5, 11, 11)",-,-,ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O. Ashmolean Museum 0180,O. Gardiner 0180,"Limestone, 19 x 10 cms. One side with eight lines in black ink. Damaged on all sides, except the left. Line 1 has gone, as has most of line 8.",account : delivery,metalwork - oil - tools - vessel,No indication,"Unpublished; Černý Notebook 45.79 (description, transcription)",IV Smw sw 20 (3); III Smw sw 10 (4); IV Smw sw 10 (6); III Smw [...] ( ~ 8 # ),-,"Account, mostly listing tools.","iw (3, 4, 6, 7); ir n ( ~ 2 # , 5, 7)",,According to Černý Notebook 45.79 this is not a part of O. Ashmolean Museum 0176.,ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O. Ashmolean Museum 0181,O. Gardiner 0181,"Pottery, 12 x 23.5 cms. Two sides; obverse: five lines; reverse: four lines. Black ink. Complete. Ending of rev. 2 is rubbed off.",protocol : dispute - payment,cattle - copper - donkey - oath - payment - onb.t,Bought in Luxor 20-02-1934.,"Allam, Hieratische Ostraka und Papyri , 186 no. 185 and pl. 47 (description, transcription, translation, commentary); Helck, Die datierten und datierbaren Ostraka , 405 (translation) ; Janssen, Donkeys at Deir el-Medina , 32-33 (summary of contents, commentary); Kitchen, Ramesside Inscriptions VI, 148 (transcription)",rnp.t-sp 7 II Ax.t sw 25 (obv. 1),"Dyn. 20, year 7 Ramesses IV ( Kitchen, Helck ); see Remarks",Case where the payment for a donkey is guaranteed by oath before the onb.t .,anx n nb anx wDA snb (obv. 3); m bAH NN (rev. 2); hrw tA onb.t sDm.y.w (obv. 1-2); DbA (verb; obv. 4)),Any-nxt ( wab ; rev. 3); Imn-Htp ( sS ; rev. 2); PA-an ( in-mw ; obv. 2-3); Pn-6A-wr.t ( AT.w ; rev. ~ 2 # (?)); see Remarks; Nfr-Hr ( Hm-nTr ; rev. 3); 1r-Mnw ( sS-od ; (rev. 4); Od-Hr-ix.t=f ( wab ; obv. 2),"Date attributed: Janssen, Commodity Prices , 57-58, suggests year 7 Ramesses VI or year 7 Ramesses VII. Names, Titles: Černý Notebook 45.83/107.14, had On[...] , but noted the possibility of reading this name Pn-6A-wr.t.",ostracon,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
O. Ashmolean Museum 0182,O. Gardiner 0182,"Pottery, 11.5 x 13 cms. Two sides; obverse: eight lines; reverse: seven lines. Black ink. Damaged; the bottom right corner is missing. Top obverse = bottom reverse. Correction by the scribe in obv. 8.",protocol : deposition - hire - payment - transfer,complaint - donkey - oath - payment,Bought in Luxor 20-02-1934.,"Allam, Hieratische Ostraka und Papyri , 186-187 no. 186 and pl. 48 (description, transcription, translation, commentary); Helck, Die datierten und datierbaren Ostraka , 420 (translation) ; Janssen, Donkeys at Deir el-Medina , 33-34 (summary of contents, commentary); Kitchen, Ramesside Inscriptions VI, 103 (transcription)",rnp.t-sp 1 I Ax.t sw 10 (obv. 1); I Ax.t sw 11 (obv. 3); [...] sw 4 (rev. ~ 3 # ),"Dyn. 20, year 1 Ramesses IV ( Kitchen ); year 1 Ramesses V (Helck)","A donkey is handed over to the watercarrier BAk-Mw.t , who hands it to another person on the same day, or one day later. During a court-case the watercarrier promises to replace the donkey, after which another session of the court is held to settle the matter.","wHm Dd m tA onb.t (obv. 8-[rev. 1] (?), rev. 3,); smi (obv. 5); di.t pA aA n NN (obv. 1-2); DbA (verb; obv. ~ 8 # ); Incomplete: iw=f ir anx [n nb anx wDA snb (?) ] (obv. 7-[8])","an. ( pAy=f Hr.y ; obv. 4); Imn-nxt (obv. 6); Wsr-HA.t (obv. 7); BAk-Mw.t ( in-mw ; obv. 2); BAk-n-wrnr (rev. 4, spelled BAk-n-<wr>nr ); PA-anx (obv. ~ 3 # ); Ns-Imn ( rmT-is.t ; obv. ~ 5 # ); 1Ay (rev. 4); 1r ( sS ;obv. 6); 1r-Mnw ( sS-od (rev. ~ 5 # ); 2a ( sAw ; obv. 6); 2a-m-WAs.t (rev. ~ 4 # )",-,ostracon,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
O. Ashmolean Museum 0183,O. Gardiner 0183,"Pottery, 12 x 12 cms. Two sides; obverse: seven lines; reverse six lines. Damaged; the bottom of obverse has broken away, causing loss of writing; the signs in rev. 4-5 are rubbed off at the endings of the lines, line 6 being but a trace. Black ink.",account - note : labour - payment,coffin - inactivity - oil - paint - painting - payment - tomb (private) - silver - wood - woodwork - work - dni,Bought in Luxor 20-02-1934.,"Unpublished; Černý Notebook 45.85 and 107.16 (description, transcription).",-,-,"Obverse: account of the work done on a coffin by workman PA-Ra-Htp , with cost; mention of work in a tomb (?). Reverse: note about alleviating the work for an anonymous person and dispute (?) about payment due.","ir n (obv. 4, above 5, ~ 6 # , rev. 3); mn n=f (rev. 2); r rdi.t rx=tw wp.w.t nb i.ir NN n NN (obv. 1-2); r rdi.t rx=tw nA bAk.w ... (obv. 6-[7])",Imn-m-di=i-ra-nb (obv. 2); PA-Ra-Htp ( rmT-is.t ; obv. 1-2); see Remarks,"Name, Titles: possibly the same PA-Ra-Htp mentioned in relation with the painting of coffins in O. Nims.",ostracon,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
O. Ashmolean Museum 0184,O. Gardiner 0184,"Pottery, 11 x 17.5 cms. One side with seven lines in black ink. Complete. Some signs appear rubbed off (lines 1 and 6).",account : deficit - delivery - portion,grain rations - junior - servant,Bought in Luxor 20-02-1934.,"Unpublished; Černý Notebook 45.86 and 107.17 (description, transcription); Janssen, Village Varia , 14-17 (translation, commentary)",II Smw (1),Dyn. 19; see Remarks,Issue of grain rations to the gang and several other people.,"ir n (4, 6); wa nb (4, 6); wDA.t=f (2); di.t di.w n Abd ? ( ~ 1 # )",an. ( pA aA ; 5); an. ( pA aA n is.t ; 2); an. ( pA sAw ; 5); an. ( pA swn.w ; ~ 6 # ); an. ( pA sS ; 3); an. ( mnH ; 6); an. ( Hm.w.t ; 7),"Date attributed: the same distribution is referred to in O. DeM 0376, which was dated by Černý to the 19th dynasty.",ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
O. Ashmolean Museum 0185,O. Gardiner 0185,"Pottery, 11 x 11 cms. One side, with six lines in black ink. Complete.",hire : payment - transfer,donkey - payment,Bought in Luxor 20-02-1934.,"Kitchen, Ramesside Inscriptions VII, 297-298 (transcription); Helck, Die datierten und datierbaren Ostraka , 303 (translation in outline of content other source) ; Janssen, Donkeys at Deir el-Medina , 5 (summary of contents, commentary)",rnp.t-sp 29 I Ax.t sw 19 (1),"Dyn. 20, year 29 Ramesses III ( Kitchen, Helck )","Hire of donkey from BAk-n-wrnr to the watercarrier 2a-m-tr , in front of witnesses.",m bAH NN (3-6); di.t pA aA n NN r bAk.w=f n NN (1-3),BAk-n-wrnr (2); Ms ( rmT-is.t ; 5 ); Nxw-m-Mw.t ( rmT-is.t ; 4 - written Nxw-Mw.t ); 1r-Sri ( sS-od ; 6); 2a-m-tr ( in-mw ; 3),,ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
O. Ashmolean Museum 0186,O. Gardiner 0186,"Pottery, 14 x 9.5 cms. One side, with 10 lines in black ink. Damaged at bottom and left edges, causing loss of writing. Correction by the scribe in line 6.",account - note : payment (?),grain (?) - incense - payment (?) - rags - sleeping - water (?) - Hn[...],Bought in Luxor 20-02-1934.,Unpublished; Černý Notebook 45.88 and 107.21.,-,See Remarks,"Mention of several workmen and possibly a payment, incense, a hut and a woman sleeping there, and also of the prince and womanizer MH.y , so possibly an event in the context of adultery or part of this text is literary (love poetry).",nty n NN [...] (3); nty n NN r DbA [...] (4 (?)); dmD (3 (?)),MH.y anx wDA snb (8); 1nw.t-tn.w (f.; 7); 2a-m-WAs.t ( ~ 3 # ); Ks (4); Incomplete: [...] sA 4A-WAD.t (2); Wsr-HA.t sA K[s] (5),"Date attributed: dyn. 20, c. Ramesses III or later on account of people (DvH).",ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O. Ashmolean Museum 0187 reverse,O. Gardiner 0187 reverse,"Pottery, 18.5 x 18.5 cms. Two sides; obverse: nine lines of a literary text with verse-points; reverse: nine lines. Black ink. Damaged; the left of obverse is gone, as is the left of reverse. Top obverse = bottom reverse.",account - journal : absence - delivery - duty - event - labour,construction site - firewood - gang (?) - grain rations - inactivity - Necropolis,Bought in Luxor 20-02-1934.,"Helck, Die datierten und datierbaren Ostraka , 472 (translation) ; see Remarks",I Ax.t sw 10 (rev. 1); rnp.t-sp 2 II Ax.t sw 8 (rev. 3); I Ax.t sw 11( rev. 5),"Dyn. 20, year 1 Ramesses IX, year 2 Ramesses IX ( Helck ) ; see Remarks","Account-journal of inactivity, duty, labour, wood and grain rations, and finding the two scribes.","wrS (obv. 1, rev. 4 - pA wrS 2); wHm m Dr.t=f (rev. 7); nty m wsf (rev. ~ 1 # (?), 3, ~ 5 # (?)); nty m pA r-a-bAk (rev. 5); di.w (rev. 8); dmD (rev. 4, 7)",an. ( pA wrS 2; rev. 4); an. ( pA sS 2 ; rev. 9); Inpw-nxt (rev. 2); 1y-nfr (rev. 6); Incomplete: Imn-[...] ( sS ; rev. 3); Ra-mry sA ... (rev. 6); see Remarks,"Publication: see also Černý Notebook 45.89 and 107.23 . Date attributed: Ra-mry and 1y-nfr occur in ostraca from the 19th as well as the 20th dynasties. Names,Titles: the patronym was not transcribed by Černý; cf. for instance O. Ashmolean Museum 0143: Ra-mry sA Nfr-Htp , which would date this ostracon to the 20th dynasty.",ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
O. Ashmolean Museum 0188,O. Gardiner 0188,"Limestone, 15.5 x 19 cms. Two sides; obverse: seven lines; reverse: six perpendicular lines. Black ink. Complete, but ink is rubbed off at the beginnings and endings of some lines on obverse and reverse, rev. 1 being almost completely gone. Palimpsest. Top obverse = left reverse.",account - letter : event,army - arrival - chapel (?) - gang - grain rations - incense - Necropolis (?) - vessel - pA Dw ; see Remarks,No indication,Unpublished; Černý Notebook 45.90.,"rnp.t-sp 3 I Smw sw 3 (rev. 5, 6)","Dyn. 20, Ramesses III or Ramesses IV ; see Remarks","Obverse: letter, i.a. mentioning the gang, grain rations, incense and the taking of vessels to the mountain by the scribe 1r , as well as a remark by the sender (?) that he has not been acting as a stupid person. The reverse, which may be connected, mentions the arrival of an army officer, the sr.w and the gang, a chapel (?) and 6A-Sri .",mn (rev. 4 (?)); hrw pn (rev. 6); hrw pn n ... (rev. 5); see Remarks; [...] (?) spr in NN (rev. ~ 2 # ); di.w (obv. 3),"an. ( pA im.y-r mSa ; rev. 2, written pAy im.y-r mSa ); an. ( nA sr.w ; rev. 3); 1r ( sS ; obv. 4) ; 6A-Sri (rev. 5-6)","Keywords: in rev. 5 mention may be made of a 'chapel' ( xnw ), or it may be part of a strange writing of 'in the Necropolis' ( m pA 2r ). Terminology: the word left unread by Černý in hrw pn n ... could possibly be ii 'arrive'. Date attributed: the names suggest a dating in the reign of Ramesses III or Ramesses IV (DvH).",ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
O. Ashmolean Museum 0189,O. Gardiner 0189,"Limestone, 11.5 x 10.5 cms. One side, with nine lines in black ink. Damaged; both the top and left edges are gone. Some signs are rubbed off, in lines, 5, 8, and at the beginning of line 9.",protocol : deposition - oath,conflict - divorce (?) - house - oath - onb.t ; see Remarks,No indication,"Allam, Hieratische Ostraka und Papyri , 188 no. 187 and plate 49 ( description, transcription, translation)",-,-,"Protocol of deposition by a man before the onb.t , urging for arbitration by asking a woman to make peace. He himself guarantees 'not to swear', perhaps meaning 'not to divorce'; see Remarks.",anx n nb anx wDA snb (7); aro (9); Dd.t.n NN ( ~ 3 # );,Incomplete: [...] ( rmT-is.t ; 3);,"Keywords/Contents: for 'swearing', meaning 'to divorce', see McDowell, Jurisdiction , 36, 155.",ostracon,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
O. Ashmolean Museum 0190,O. Gardiner 0190,"Limestone, 17 x 11 cms and very thin. Two sides; obverse: eleven lines; reverse: ten lines. Damaged; broken away at the top, signs are rubbed off at the endings of obverse 2, 5-7 and 11 and at the beginning of rev. 2-3 and 5 9; rev. 1 and 10 are entirely gone. Top obverse = top reverse.",account : delivery - payment,carpentry - coffin - grain - house - painting - payment - vessel - woodwork,No indication,"Kitchen, Ramesside Inscriptions VII, 368-369 (transcription); Helck, Die datierten und datierbaren Ostraka , 459, 460 (translation)",II pr.t sw 27 or II pr.t sw 28 (obv. ~ 2 # ); I Ax.t sw 28 (obv. 3); II Ax.t sw 23 (obv. 4); IV Ax.t sw 14 (obv. 5); IV Ax.t sw 24 (obv. 6); I pr.t sw 6 (obv. 7); [...] sw 26 (rev. ~ 1 # );,"Dyn. 20, year 7 Ramesses VII ( Kitchen ); see Remarks; year 6 Ramesses VII, year 7 Ramesses VII (Helck)",Account of deliveries and payments.,"ir n (obv. 4, rev. 3, 5, 7, 9); m pAy=f pr (obv. ~ 2 # , 3, ~ 5 # ); m Dr.t NN ( ~ 6 # ); m Dr.t NN m pr (obv. 4, ~ 5 # ); r mH=f (obv. 10); rdy.t n=f r DbA ... (rev. 4; written rdy n=f ); rdy.t n=f m Abd ? (obv. [1]- ~ 2 # ); hrw pn (obv. 4); Ssp m Dr.t NN (rev. ~ 2-3 # ? , 3 ? ); dmD (obv. 8, 9); Incomplete: m Dr.t tAy=f [mw.t (?)] (obv. ~ 7 # ); see Remarks",an. ( tAy=f mw.t ; obv. ~ 7 # ); an-Mw.t (f.; rev. 6); 1r (obv. 4); 4kt ( Sms.w n tA Hw.t ; rev. ~ 5 # ); Incomplete: [...]y[...] (obv. 6); [...]-nxt (rev. 8 (?)); [...]-xa (rev. 9); Ns-[...] (rev. 9-[10]),"Date attributed: the same dating was advocated in Janssen, Commodity Prices , 58, on account of O. Strasbourg H. 084, dated to year 7 of Ramesses VII, which covers the same subject matter and mentioning some of the same people. Terminology: m Dr.t tAy=f [mw.t (?)] after Kitchen, 369 n. 2a.",ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O. Ashmolean Museum 0191,O. Gardiner 0191,"Limestone, 12 x 21.5 cms. One side with two columns of the remains of four lines and of three lines. Black ink. Damaged at the right.",account - note,grain,No indication,"Unpublished; Černý Notebook 45.93 (description, transcription)",III Ax.t (II 2),Dyn. 18 ( Černý ),"Not entirely clear. Mention of 'holding back' ( iso ) and of some men, one of whom in connection with grain.",nty n NN (II 1),PA-iri (I 2); see Remarks; Nb=i-m-nxw (II 1),"Names, Titles: Černý suggested 4A-pA-ir .",ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
O. Ashmolean Museum 0192,O. Gardiner 0192,"Limestone, 10.5 x 11.5 cms. Two sides; obverse: remains of eight lines; reverse: three perpendicular lines. Black ink. Damaged, esp. at the beginning of obv. 1, 3-4 and at the middle of obv. 2 and the ending of 5, which has broken away. Top obverse = right reverse.",account : delivery - event,arrival (?) - fish - side (of gang),No indication,"Unpublished; Černý Notebook 45.93 (description, transcription)",[...] III Ax.t sw 11 (obv. 1),"Dyn. 20 , Ramesses III; see Remarks","Obverse mentions a visit by the vizier 6A and amount of fish. Reverse: fish account for both sides of the gang, mentioning a year total of 67.160 deben.","ir n (obv. 5); wnmy (rev. 2); hrw pn in NN (obv. 1); smHy (rev. 1, 2); dmD (obv. 5, rev. 2)",6A ( TAty ; obv. 1),Date attributed: reign of Ramesses III on account of mention of the vizier 6A .,ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
O. Ashmolean Museum 0193,O. Gardiner 0193,"Pottery, 7 x 9.5 cms. One side, with six lines in black ink. Damaged, but only slightly; the endings of lines 1-2 are gone, that of line 6 appears rubbed off. Correction by the scribe in line 4.",account,textile,No indication,"Kitchen, Ramesside Inscriptions VII, 311 (transcription)",I pr.t sw 26 (1),"Dyn. 20, Ramesses III ( Kitchen )",Textile account (laundry list?) of the washerman Pn-6A-wr.t .,hrw pn ( ~ 1 # ); dmD (6),Pn-6A-wr.t ( rxt.y ; 2),-,ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O. Ashmolean Museum 0194,O. Gardiner 0194,"Limestone, 26 x 14 cms. One side, with two columns of 16 and 15 lines. Black ink. Complete (?); text is for the most part rubbed off in I 10-12 and II 11 and 13. Minor erasures occur in I 16 and II 1, 3, 5-6, 9-10 and 12. The reverse may hold another text, but is very dirty.",account - list,basketry - beer - bread - dates - feast - flour - illness - jewelry - leather - metalwork - oil - procession (?) - sandals - textile - vegetables - vessel - weaving - woodwork - mti[...] - Snw,No indication,"Kitchen, Ramesside Inscriptions VII, 311-312 (transcription)",-,"Dyn. 20, Ramesses III ( Kitchen )","Account-list of items which are 'with' NN, with specified items.","ir n (II 1); ix.t n NN nty m di NN (I 1); wHm (II 8, 14); wHm rdy.t n=f (I ~ 16 # , II ~ 10 # ); rdy.t n=f m wn=f mr (I 13)",Imn-m-In.t (I 1); Imn-Htp anx wDA snb (deity; II 10-[11 (?)]); 3nmw-ms (I 1),-,ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O. Ashmolean Museum 0195,O. Gardiner 0195,"Limestone, 134 x 11 cms. Two sides; obverse: ten lines; reverse: two perpendicular lines. Black ink. Complete, but text slightly rubbed off in obv. 3, 5 and 7 (ending) and 8 (beginning).",account : delivery - name ; see Remarks,water,No indication,"Kitchen, Ramesside Inscriptions VII, 197 (transcription)",-,"Dyn. 19, Ramesses II ( Kitchen )",Account of water (to be) delivered to workmen.,"rx.t n mw (obv. ~ 1 # , written rx n mw ); ditto (obv. 3,4, ~ 5 # , 6, ~ 7 # , 8, 8, 9, 9)",Any (obv. ~ 9 # ); Ii-r-niw.t=f (rev. 1); Imn-m-Ip.t (obv. 6); Iny (obv. 3); BAk-n-Mw.t (obv. 9); Bw-on.tw=f (obv. 6); PA-nb (obv. 4); PA-Hr.y-pD.t (obv. 8); Pn-dwA (obv. 5); Mry-4xm.t (obv. 7); Nb-n-mAa.t (obv. ~ 7 # ); Nxt-Imn ( TAy-mDA.t ; obv. 10); 4A-WAD.t (obv. 2); 6A-wr.t (f.; deity; rev. 2); Incomplete: [...]-Mnw (obv. 8),-,ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O. Ashmolean Museum 0196,O. Gardiner 0196,"Limestone, 8.5 x 15 cms. Two sides; obverse: six lines; reverse: remains of five lines. Black ink. Damaged; broken away at top left, bottom and bottom right, causing loss of writing. Top obverse = bottom reverse. See Remarks.",protocol : oath,complaint - donkey - oath,No indication,"Allam, Hieratische Ostraka und Papyri , 188-189 no. 188 (translation, commentary); Helck, Die datierten und datierbaren Ostraka , 269 (translation in outline of content other source) ; Janssen, Donkeys at Deir el-Medina , 25 (summary of contents, commentary); Kitchen, Ramesside Inscriptions V, 502 (transcription)",rnp.t-sp 25 III Ax.t sw 2 (obv. ~ 1 # ),"Dyn. 20, year 25 Ramesses III ( Kitchen, Helck )","Oath about the ownership of a donkey, presumably in the context of a onb.t case.",anx n nb anx wDA snb (obv. 1); wAH Imn wAH pA HoA anx wDA snb (obv. ~ 1 # -2); m bAH NN (obv. 4); Dd.n NN (obv. 1),an. ( pA HoA anx wDA snb ; obv. 2); Imn (deity; obv. 1); Imn-m-In.t (obv. 3); aA-nxt.w (obv. 5); Wsr-HA.t (obv. 5); Pn-Niw.t ( in-mw ; obv. 1); 1r ( sS n pA 2r ; obv. 4); 2a (obv. 5); 2a-m-WAs.t (obv. ~ 6 # ); Incomplete: sAw [... ] (rev. 3); Ony-[Imn (?)] (obv. 5),Description: only a few legible signs remain on the reverse; the transcription of reverse was given up by Černý as 'hopeless' in 1958).,ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O. Ashmolean Museum 0197,O. Gardiner 0197,"Limestone, 11.5 x 15.5 cms. Two sides; obverse: seven lines; reverse: six lines. Black ink. Damaged; top of obverse affected, as are the endings of obverse 1-5 and the beginnings of 4-6, causing loss of writing. Consequently the first signs or sign groups on reverse are damaged and partly lost.",protocol (?) : event,arrival - basketry - house - junior - meat - metalwork - river-bank - textile - yarn - btA - Snw,No indication,"Kitchen, Ramesside Inscriptions IV, 159 (transcription); Helck, Die datierten und datierbaren Ostraka , 89 (translation)",rnp.t-sp 9 IV Smw sw 10 + X (obv. ~ 1 # ); rnp.t-sp 9 (obv. 5),"Dyn. 19, year 9 Merenptah ( Kitchen, Helck )","Protocol (?) mentioning several very unclear cases, i.a. involving the workman PA-nb and the wife of Imn-m-wiA and the scribe On-Hr-xpS=f who arrives at the river-bank, first receives clothes and then gives some textile to Imn-m-wiA ; the workman Ra-Htp cuts the hair of the scribe On-Hr-xpS=f ; and gives him(?) textile and yarn , for the scribe's having ""concealed his crimes"".","iw NN ii Hr mry.t (obv. 5); m bAH NN (obv. 5-[6 (?)], obv. 7-rev. 1); hrw pn (obv. 1); Dd.n NN (obv. 3); Incomplete: ii [...] (obv. 1)","As.t ( Sri.t of 1nw.t-nfr.t ; f.; rev. 1- ~ 2 # ); Imn-m-wiA (husband of 6y ; obv. ~ 4 # , 7); PA-nb ( rmT-is.t ; obv. 3); Ra-Htp ( rmT-is.t ; rev. 2); 1nw.t-nfr.t ( anx n niw.t (written anx-niw.t ) ; f.; obv. 7-rev. ~ 1 # ); On-Hr-xpS=f ( sS ; obv. 5, rev. 3); 6y (f.; tA Hm.t of Imn-m-wiA ; obv. 4);",-,ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
O. Ashmolean Museum 0198,O. Gardiner 0198,"Pottery (vase fragment), 11 x 14 cms. Complete. One side, with four lines in black ink.",oracle,oracle,No indication; see Remarks,"Černý, BIFAO 72 (1972), 67 no. 92 (description, transcription, translation and commentary), pl. XXIV no. 92 (facsimile) ; Polis, in: Ramesside Studies , 396 (transliteration and translation)",-,-,"Question as to whether the petitioner ('I') should not appear before someone ('him', certainly a god).",pAy=i nb nfr (1); in (written nA ; 1),an. ( pAy=i nb nfr ; deity; 1 ),Provenance: most Gardiner ostraca were purchased at Luxor (from Sayed Molattam).,ostracon,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
O. Ashmolean Museum 0199,O. Gardiner 0199,"Limestone, 15 x 22 cms. One side, with two columns of seven and eight lines. Black ink. Damaged. Top has gone; some groups effaced at the beginning of I 6-7 and the ending of II 5 (partly) and 8.",list : name,-,No indication,"Kitchen, Ramesside Inscriptions VII, 183 (transcription)",-,"Dyn. 19, year 40 Ramesses II or earlier ( Kitchen )",List of names of workmen.,-,Imn-ms (I 5); Iny (II 1); aA-pH.t.y (I 2); BAk-n-Mw.t (I 3); Pn-PA-xnty (II 3; written Pn-xnty ); Pn-dwA (II 2); Pn-dwA sA 8d (II 4); Nb-n-mAa.t (II ~ 5 # ); 1r-ms (II 6); 2a-m-WAs.t (I 1); 2a-bxn.t (II 7); 2a-m-tr (I 4); Incomplete: [...] (I 6); [...]y sA Ks (I 7); Pn-mr-n-ab[...] (II 8),-,ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O. Ashmolean Museum 0200,O. Gardiner 0200,"Limestone, 19.5 x 15 cms. Two sides; obverse: ten lines; reverse: six lines. Black ink, except for some horizontal lines and the drawing of two people before a snake goddess on the reverse which are in red ink. Damaged at the top and lower left edges, causing loss of writing.",account : portion,gang - grain - grain rations - river-bank,No indication,"Kitchen, Ramesside Inscriptions VII, 174-175 (transcription); Helck, Die datierten und datierbaren Ostraka , 57-58 (translation)",rnp.t-sp 30 I Ax.t sw 2 (?) (obv. 1); I Ax.t sw 3 (obv. 8),"Dyn. 19, year 30 Ramesses II ( Černý, Davies, Kitchen, Helck) ; see Remarks.","Obverse: account, mentioning the rations for the gang, the searching for cereals and the river-bank; reverse: amounts of grain and total.","idn (obv. ~ 1 # (?)); aHa m Ss (obv. 8); wp sn (obv. 8); rdy.t n=f (obv. 7; or: rdy.t.n=f ); r di.t rx=k pA di.w (obv. 7); Ssp (obv. 10); Ssp m Dr.t NN (obv. 5; in iw=i Ssp XAr 1 m Dr.t NN ); di.w n tA is.t in NN (obv. 2); dmD (obv. 9, rev. 6)","Any (obv. ~ 6 # (?)); 2Ay (obv. ~ 5 # , 9); Incomplete: Mnw-[...] ( sS ; obv. 2); see Remarks","Collated by Demaree-Donker van Heel on 17 November 1999. Date attributed/Names, Titles: according to Davies, Who's who , 125, this was presumably year 30 of Ramesses II, in which some grain-rations were brought by a smd.t -scribe (?) Mnw-[...] .",ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
O. Ashmolean Museum 0201,O. Gardiner 0201,"Reddish pottery, 11.5 x 10 cms. One side with five very faint lines in black ink, which is at some spots too faint to discern the traces. Complete.",account : transfer,bronze - copper - metalwork - textile - vessel - woodwork,No indication,"Unpublished; Černý Notebook 31.11 (description, transcription)",rnp.t-sp 4 III Ax.t sw 25 (1); see Remarks,-,Items to be paid to Od-Hr-ix.t=f .,nty iw=tw r di.t=w n NN (2),Od-Hr-ix.t=f ( ~ 2 # ),"Collated by Demaree-Donker van Heel on 17 November 1999. Date mentioned: the '5' in sw 25 was not quite clear anymore in 1958, acc. to Černý Notebook 31.11.",ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O. Ashmolean Museum 0202,O. Gardiner 0202,"Light brown pottery, 5.5 x 12.5 cms. One side with two lines in black ink. Complete.",account : delivery / letter,conflict - firewood - message,No indication,"Unpublished; Černý Notebook 31.11 (description, transcription).",I pr.t sw 20 (1),-,Delivery of firewood by Ra-wbn ; question by the sender enquiring what the conflict (?) is about.,hAb (2),Ra-wbn (1),Collated by Demaree-Donker van Heel on 17 November 1999.,ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
