cdli_id,publication,authors,excavation_no,genre,language,period,translation_status,has_atf,atf_line_count,has_translation,transliteration_text,translation_text
P359592,"ICK 1, 056 + ICK 2, 044","Hrozny, Bedrich",,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,33,False,"_1(u) 1/3(disz) ma-na ku3-babbar_ | s,a-ru-pa2-am i-s,e2-er | puzur4-esz18-dar ku-la | i-szu isz-tu3 ha-mu-usz-tim | sza zu-pa2 u3 e-la2-ma | a-na 5(u) ha-am-sza-tim | i-sza-qal _iti-kam_ sza ke-na-tim# | li-mu-um sea qa2#-ti2# | a-mur-a-szur _dumu_ ka3#-ri#-a# | szu-ma i-na u4-me-szu | ma-al-u2-tim | la2 isz-qu2-ul# | ki-ma a-wa-at# [ka3-ri-im?] | _1(disz) 1/2(disz) gin2-ta_ i-na | _iti-kam_ s,i2-ib-tam2 | a-na _ma-na_-im | u2-s,a-ab2 _igi_ tu3-pe3-zi | _igi_ a-hu-qar | _igi_ en-na-nim | . [_kiszib3_] a-hu-qar x [...] | . _kiszib3_ puzur4-esz18-dar# [...] | . _kiszib3_ en-na-nim [...] | . sza hu-bu-ul [...] | . 1(u) 1/3(disz) _ma-na_ [...] | . sza zu-pa2 u3 [...] | . a-na 5(u) ha-am-[sza-tim] | . i-sza-qal [szu-ma i-na] | . u4-me-szu ma-[al-u2-tim] | . la2 isz-qu2#-ul# 1/2(disz) [_gin2-ta_ i-na] | . _iti-kam_ s,i2-ib-tam2 | . u2-sa-ab2 _iti-kam_ sza ke-na-[tim] | . li#-mu-um sza qa2-ti2 [...] | . [...]-x me-ra szu-[...]",
P359455,"ICK 1, 057","Hrozny, Bedrich",,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,13,False,"3(disz) 1/3(disz) _ma-na ku3-babbar_ | s,a-ru-pa2-am sza u2-s,u2-ur-sza-a-szur | a-na a-szur-na-da | ha-bu-lu-ma t,up-pu-szu | ha-ar-mu _ku3-babbar_ u3 s,i2-ba-su2 | a-szur-na-da sza-bu | t,up-pu-um sza e-li-a-ni | sza hu-bu-ul | u2-s,u2-ur-sza-a-szur | sa3-ar | _igi_ a-la2-hi?-im | _igi_ a-szur-du10 _igi_ ib-ni-li2 | _igi_ bu-ur-ka3-nim",
P359456,"ICK 1, 058","Hrozny, Bedrich",,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,14,False,"2(disz) szu-uq-la2-an | 5(u) 1/2(disz) _ma-na-ta_ | 1(asz) _gu2_ 4(u) 1/2(disz) _ma-na_ | 4(disz) _ma-na_ ni-is-ha-tum | 4(disz) _ma-na_ mu-t,a2-u2 | 1(u) 1(disz) _ma-na_ sza-lim-a-szur | 1/2(disz) _ma-na_ a-na | qa2-at me-er-i-szu | ni-di3-in | 1(u) 1(disz) _gin2 ku3-babbar_ | im-di3-dingir i-na | ra-mi3-ni-szu isz-qul2 | _ku3-babbar_-ap-szu sze2-bi-la2-am | a-na i-di3-a-szur ni-di3-in",
P359457,"ICK 1, 059","Hrozny, Bedrich",,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,12,False,"da-da-a / a-na | a-szur-ta-ak-la2-ku _dumu_ | ka3-ar-da-a is,-ba-at-ni-a-ti2-ma | um-ma da-da-a-ma a-na-a | na-asz2-pe3-er-tum sza a-hi-a | 7(disz) _gin2 la2_ 1/6(disz) _gin2 ku3-babbar_ da-nam | um-ma a-szur-ta-ak-la2-ku-<ma> | szi2-be a-hu-ka3 a-na 7(disz) la2 1/6(disz) _gin2_ | 1(u) 4(disz) la2 1/3(disz) _gin2 ku3-babbar_ | a-szur-ta-ak-<la2>-ku | a-na sza-ra-su2-en6 | i-sza-qal",
P359458,"ICK 1, 060","Hrozny, Bedrich",,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,22,False,"1/3(disz) _ma-na ku3-sig17_ | _sag10_ / pa2-sza-la2-am | sza ha-ra-an a-lim{ki} | i-s,e2-er isz-pu-nu-ma-an | ta-am-ri-a | u3 ku-lu-u2 la-qe2-ep | i-szu isz-tu3 | ha-mu-usz-tim | sa a-szur-s,u2-lu-li | u3 in-nu-be-lum2 | a-na 1(u) 2(disz) ha-am-sza-tim | i-sza-qu2-lu szu-ma | la2 isz-qu2-lu 3(disz) _gin2-ta_ | _ku3-babbar_ i-na _iti 1(disz)-kam_ | s,i-ib-tam2 u2-s,u2-bu | _iti 1(disz)-kam_ kan2-wa-ar-ta | li-mu-um a-la2-hu-um | _ku3-ki_ i-na qa2-qa2-ad | szal2-me-szu-nu u2 ke-ni-szu-nu | ra-ki-is _igi_ ku-ku-a | _igi_ lugal-{d}iszkur | _igi_ ka3-ma-li-a",
P359459,"ICK 1, 061","Hrozny, Bedrich",,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,26,False,"szal2-ma-a-szur3 a-na | sza-ar-ni-ka3 | i-na hu-ra-ma sza ah-szu-a | is,-ba-at-ni-a-ti2-ma | um-ma szal2-ma-a-szur3-ma | _geme2_-tam2 di3-nam um-ma | sza-ar-ni-ka3 | {d}utu-ta-ak-la2-ku _geme2_ | i-di2-nam um-ma szu-ut-ma | a-di2 _ku3-babbar_-ap2-ka3 a-da-na-ku-ni | _geme2_ ka3-il5! _geme2_ | sza _e2_ a-szur3-be-el-a-wa-tim | _dumu_ i-su2-rik | 1/3(disz) _ma-na_ 3(disz) _gin2 ku3-babbar_ | szal2-ma-a-szur3 a-szu-[mi3] | _geme2_ a-na sza-ar-[ni-ka3] | isz-qu2-ul-ma _geme2_ [it-ru] | 2(disz) 1/2(disz) _gin2 ku3-babbar_ a-na# [x x ...]-im | isz-qul2 a-na a-wa-tim | a-ni-a-tim / ka3-ru-um | hu-ra-ma i-di2-ni-a-ti2-ma | _igi gir2_ sza a-szur3 | szi2-bu-ti2-ni / ni-di2-<in> | _igi_ ku#?-[bi]-na-da | _igi_ da#-[da]-a | e-ra-di2 tap-pa2-i",
P359460,"ICK 1, 062","Hrozny, Bedrich",,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,10,False,"1(disz) _ma-na uruda_ | ku-nu-ki-a | a-na a-ha-at | a-bi4-ni | e-nu-ki | u2 bu-lu-ut,-be-li2 | a-di2-in-ma | ub-lu-u2 | _igi_ a-szur-ta-ak-la2-ku | _dumu_ a-mur-esz18-dar",
P359461,"ICK 1, 063","Hrozny, Bedrich",,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,47,False,"a-na szu-a-nim a-szur-sipa | u3 e-na-ba-sza-at qi2-bi4-ma | um-ma a-szur-na-da-ma | 1(u) _ma-na ku3_ s,a-ru-pa2-am | ni-is-ha-su2 _diri_ u3 sza-du-a-su2 | ku-nu-ki-a a-al-du10 _dumu_ a-na-li2 | a-na a-szur-sipa u3 la2-qe2-ep | u2-bi4-il5-szu-nu-ti2 um-ma a-na-ku-ma | a-na a-lim{ki} sze2-bi-la2-szu | szu-ma tu3-sze2-bi-la2-szu | te9-er-ta-ku-nu li-li-kam | szu-ma la2 tu3-sze2-bi4-la2-szu | li-qe2-a-szu-ma / a-na a-li-ki-im | di3-na-szu-ma a-na um-mi3-a-ni-a | u3 sza ki-ma i-a-ti | lu-ub-lu _tug2_ ku-ta-ni-a | mi3-ma la2 tu3-sze2-ba-la2-nim | szu-ma ta-le-e-a-ni | [a]-na ni-ka3-si2-a | [id-a]-szu-nu u3 lu a-szar | [ta-da]-nim di2-na-szu-ma | [x x]-x-szu-nu / a-sza ni-ka3-si2-a | [...] x _la2 ku3_ ma-dam | [...] ta#-ba-al ih-da-ma di2-na-szu-nu | a-na szu-a-nim qi2-bi4-ma | ki-ma la2 a-pa2?-lim ep-sza-ma | isz-tu3 3(disz) sza-na-at ma-ti2-ma | t,up-pa2-am / sza-nim [...] | u2-la2 i-li-kam u2-la2 | te9-er-tam2 u2-la2 ta-asz2-pu-ra-am | um-ma a-ta-ma ni-ka3-su2 | wa-asz2-t,u3 _ku3-babbar_ sze2-bi4-lam-ma | lu ni-di2 5(disz) _gin2_ a-mu-tam2 | isz-tu3 3(disz) sza-na-at u2-sze2-bi-la2-kum | a-mu-ti2 / ta-ad-na-at | u2-la2 ta-ad-na-at | asz2-ta-na-pa2-ra-ma te2-er-ta-ka3-ma | u2-la2 i-la2-kam um-ma a-na-ku-ma | szi2-im a-mu-ti2-a _ku3_ ki-a-am | na-ad-e u2-la2 ku-ta-ni-a | ta-di2 ki-ma _ku3_ a-na ni-ka3-si2-a te2-pu-sza | a-ni i-na 3(u) _ma-na-ta_ a-na _ku3_ na-bu-im | ta-asz2-ta-ap2-ra-nim _dingir_ lu i-de8 ta-ap2-t,a2-ra-x [...] | a-na a-szar a-ma-gu5-ru mi3-nam a-ma-ga-ar [x (x) ...] | 1(disz) _ma-na_ 2/3(disz) _ma-na-ta_ i-s,e2-ri-a ta# [...] | a-ta-ma-ge5-er / qa2-ti2 ta-di2-a-ni _ku3_ [...] | _ku3_ ma-dum ih-ta-al-qi2 / gi-im-[la2-ni ...]",
P359462,"ICK 1, 064","Hrozny, Bedrich",,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,28,False,"li-pa2-a as,-ba-at-ma | um-ma a-na-ku-ma | a-bar-ni-am sza i-ku-pi2-a | i-na za-al-pa2 e-zi-ba-ku-ni | a-na ma-nim te2-zi-ib | um-ma li-pa2-a a-bar-ni-am | ku-a-am i-na za-al-pa2 | _igi_ em-um-a-szur3 _dumu_ u2-s,a-ri-a | a-na szu-li _dumu_ me-ra-li2 | e-zi-ib-ma szu-um-ka3 | az-ku-ur um-ma | a-na-ku-ma szu-ma | _igi_ en-um-a-szur3 | _dumu_ u2-s,a-ri-a szu-mi3 | a-na szu-li | la2 ta-az2-ku-ur um-ma | a-ta-ma a-ma | a-bar-ni-um | sza i-di2-esz18-dar pa2-aq-da-kum | ma en-um-a-szur3 | la2 e-ta-li-am | 1/2(disz) _ma-na ku3-babbar_ | la2 ta-sza-qa2-lam | um-ma li-pa2-a-ma | a-sza-qa2-la2-kum | _igi_ szu-be-lim _igi_ ha-na-na | _igi_ dan-a-szur3 | _igi_ su2-en6-pi3-la2-ah",
P359463,"ICK 1, 065","Hrozny, Bedrich",,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,18,False,"um-ma a-sur-i-mi3-ti2 u3 i-di2-na-bu-ma | a-na s,i2-la2-dingir / qi2-bi-ma | a-hu-ni / be-el-ni a-ta | 1(u) u4-mi3-im u2 2(u) u4-mi3-im | la2 ta-ha-da-ar | ki-ma ma-al-lu-u2-ni-a-ti2-ni | [1(u)] u2-me-e / 2(u) u4-me-e | la2 ta-ha-da-ar | ne2-ra-ba-ma / _ku3-babbar_-ap2-ka3 | ni-sza-qa2-la2-ku-um | u2-me-e / ma-du-tim | tu3-qa2-i-ni-a-ti2-ma | u2 2(u) u4-me-e | ta-ta-ah-da-ar | a-hu-ni a-ta | a-ma-ti2-ni / | u2 s,u2-uh3-ri-ka3 | e-ka3 / li-li-ik",
P359464,"ICK 1, 066","Hrozny, Bedrich",,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,26,False,"a-na e-la-li-ma | u3 tap-pa2-e-szu | u3 i-di2-a-bi4-im qi2-bi-ma | um-ma szu-a-nim-ma | 1(u) _ma-na ku3-babbar_ s,a-ru-pa2-am | ni-is-ha-su2 _diri_ | sza-du-a-su2 sza-bu | en-na-num | na-asz-a-ku-nu-ti3 | _tug2 hi-a_ sza [...] | 1(u) ku-ta-nim# | sza-ma-[nim] | szu-ma _tug2 hi-a_ | wa-aq-ru _an-na_ | sza-ma-nim | 3(disz) _ma-na uruda sag10_ | 3(disz) _gin2 ku3-babbar_ a-na | qa2-ti2 en-na-nim a-di2-in | i-na lu-qu2-tim | pa2-ni-tim-ma | en-na-num t,ur4-da-nim | 2(u) za-am-ru-a-tim | i-na qa2-ta-ra | a-na il5-ba-ta / e-zi-ib | a-na qa2-ti2 s,u2-ha-ri-a | di2-na-szi2-na",
P359465,"ICK 1, 067","Hrozny, Bedrich",,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,11,False,6(disz) _gin2 ku3-babbar_ / ni-is-ha-su2 | _diri_ / hu-a-ta-la | _dam_ / la2-qe2-ep | _dumu_ _ir_ / a-na | tu3-ta-a / _dumu_ | szu-a-nim / a-na | szi2-a-ma-tim ta!-di2-in | _igi_ a-szur-i-mi3-ti2 | _dumu_ ma-num-ba-lum2-a-szur | _igi_ i-di2-su2-en6 | _dumu_ a-szur-la2-ma-si2,
P359466,"ICK 1, 068","Hrozny, Bedrich",,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,20,False,"1(disz) 1/3(disz) _ma-na ku3-babbar_ | sza a-la2-hi-im _dumu_ | a-mu-ra / a-szur3-ma-lik | _dumu_ a-mu-ra i-na qa2-ti2 | a-szur-be-el-a-wa-tim | _dumu_ a-mu-ra im-s,i2-u2-ma | i-na a-lim{ki} | il5-qe2-u2 {d}utu-sag10 | t,up-pa2-am sza ku-nu-uk! | a-szur3-ma-lik / a-bi4-szu | i-la2-qe2-am sza me-er-u2 | a-la2-hi-im / _dam_ a-la2-hi-im | a-na ku-za-ti2-a / la2 i-tu3-ru-ni | szu-ma me-er-u2 / | a-la2-hi-im _dam_ a-la2-hi-im | a-na ku-za-ti2-a i-tu3-ru-u2 | 1(disz) 1/3(disz) _ma-na ku3-babbar_ u3 | szi2-a-ma-ti2-szu {d}utu-sag10 | isz-tu3 _iti-kam_ sza sa3-ra-tim | li-mu-um sza qa2-ti2 szu-ra#!?-ma#",
P359467,"ICK 1, 069","Hrozny, Bedrich",,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,22,False,"um-ma la2-qe2-pu-ma | a-na hu-ta-la2 qi2-bi4-ma | a-na-kam 9(disz) _gin2 ku3-babbar_ | sza a-sza-at / a-bu-ka3 | ha-bu-la2-at-ni / sza-di2-ni-szi2-ma | nu-a-am / sza-bi4-i | szal2-ma ip szu-ma | am-tum / i-s,e2-ri-ki! | la2 t,a2-ba-at | a-na szi2-mi3-im | di2-ni-szi2-ma | szi2-im-sza! / li-qi2 | a-ma-kam / a-szur3-ma-lik | _dumu_ a-szur3-{d}utu-szi2 t,up-pa2-am | sza {d}iszkur-_gal_ / ku-szi2-ni-ma | _ku3-babbar_ {d}iszkur-_gal_ sza t,up-pe3-szu? | li-isz-qu2-ul-ma | _ku3-babbar_ a-ti2 / li-qi2-szu2 | a-pu-tum _ku3-babbar_ u2 s,i2-ba-<<ba>>-su2 | li-isz-qu2-ul | a-pu-tum be-tam2 | sza-s,i2-ri",
P359468,"ICK 1, 070","Hrozny, Bedrich",,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,18,False,"a-na s,i2-la2-{d}iszkur | u2-s,ur-sza-a-szur3 | a-na u2-s,ur-sza-a-szur3 | qi2-bi4-ma um-ma ir-ma | a-hi a-ta 5(disz) _gin2 ku3-babbar_ | sza li-bi4-ka3 | sza _ma-na_-um 1/2(disz) _ma-na_ | [...] x sa2-ti2-ni | [a]-ma-kam _ku3-babbar_ | u2 szi2-a-ma-ti2-szu | a-na s,i2-la2-{d}iszkur | di2-in _ku3-babbar_ a-na | s,i2-la2-{d}iszkur i-la2?-ak | _ku3-babbar_ e la2 ta-di2-szu-um-ma | li-bi4 e u2-sza-am-ri-is, | u2 a-na-ku | li-ba-ka3 | e u2-sza-am-ri-is,",
P359469,"ICK 1, 071","Hrozny, Bedrich",,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,20,False,"1(disz) ne2-pi2-szu-um | 1(u) 1/2(disz) _ma-na ku3-babbar_ | sza pu-szu-ke-en6 | u3 _dam-gar3_-ri-im | sza-du-a-su2 sza-bu | 1(disz) ri-ik-su2 | 1(disz) _ma-na ku3-babbar_ | a-s,e2-er sza ki-ma | i-a-ti2 | 1(disz) ri-ik-su2 a-ha-ma | 1/2(disz) _ma-na ku3-babbar_ a-s,e2-er | sza ki-ma i-a-ti2-ma | 1(disz) ri-ik-su2 5/6(disz) _ma-na_ | sza wa-asz2-na-ni | 1(disz) a-s,i2-ru-um | mi3-ma a-nim | a-_dumu_ e-la2-li2 | ap-qi2-id | _igi_ a-szur3-du10 | _igi_ szu-ku-bi-im",
P359470,"ICK 1, 072","Hrozny, Bedrich",,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,24,False,"2(disz) 1/2(disz) _gin2 ku3-babbar_ | sza puzur4-a-szur | en-na-num il5-qe2 | um-ma i-ku-pi2-a-ma | mi3-nam / puzur4-a-szur | ha-bu-la2-ku-ma | _ku3-babbar_-ap2-szu / ta-al-qe2-ma | um-ma en-na-num-ma | dingir-a-at x [x ...] szu? | a-na-ku / i-ra-mi3-ni-a | u2-sza-qi2-il5 | ma-s,a-a-ku / a-la2-qe2 | um-ma i-ku-pi3-a-ma | a-sza-ar-ma | da-<<da>>-tam2 | puzur4-a-szur | u2-sza-<bi>-u2-ka3 a-na | 2(disz) 1/2(disz) _gin2 ku3-babbar_ | sza tal-qe2-u2 | szu-sza-al-szu-um | la2 ta-sza-qal | um-ma en-na-num-ma | a-sza-qal | _igi_ a-la2-al-me-szar",
P359472,"ICK 1, 073","Hrozny, Bedrich",,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,23,False,"a-na puzur4-a-szur | qi2-bi4-ma um-ma [...] | 1(disz) me-at 1(u) 5(disz) [_tug2 hi-a_] | sza qa2-tim qa2-[dam] | sza li-wi?!-tim#? | 7(u) 8(disz) dam-qu2-tum | 4(asz) _gu2_ 2(u) _ma-na an-na_ | ku-nu-ku 5(u) 7(disz) 1/2(disz) _ma-na_ | _an-na_ qa2-tim | 1(u) _ansze_ s,a-la2-mu | u3 u2-nu-su2-nu | mi3-ma a-ni-im | ku-nu-ki sza a-szur3-i-mi3-ti2 | u2 i-li2-szu-du | a-ra-di2-a-kum i-na | _ku3-sig17_ u2 _ku3-babbar_ | sza lugal-su2-en6 | ub-la2-ni _sza3-ba_ | 2(u) _ma-na an-na_ | 4(disz) _tug2 sag10_ a-na-ku | a-ra-de8-a-kum | szi2-ti2 lu-qu2-ti2-ka3 | lugal-su2-en6 i-ra-de8-a-kum",
P359473,"ICK 1, 075","Hrozny, Bedrich",,,,Old Assyrian (ca. 1950-1850 BC),no translation,False,0,False,,
P359474,"ICK 1, 076a","Hrozny, Bedrich",,,,Old Assyrian (ca. 1950-1850 BC),no translation,False,0,False,,
P359476,"ICK 1, 078a","Hrozny, Bedrich",,,,Old Assyrian (ca. 1950-1850 BC),no translation,False,0,False,,
P359477,"ICK 1, 079a","Hrozny, Bedrich",,,,Old Assyrian (ca. 1950-1850 BC),no translation,False,0,False,,
P359478,"ICK 1, 080a","Hrozny, Bedrich",,,,Old Assyrian (ca. 1950-1850 BC),no translation,False,0,False,,
P359479,"ICK 1, 081","Hrozny, Bedrich",,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,44,False,"a-na szu-{d}en-lil2 a-na | a-mur-esz18-dar a-na la-qe2-ep | u3 i-di2-a-bi-im qi2-bi-ma | um-ma e-di2-na-a i-ku-pi2-esz18-dar u3 ib-ni-{d}iszkur-ma | i-nu-mi3 t,up-pa2-ku-nu | ub-lu-ni-ni a-szur-e-mu-qi2 | a-na-kam la-szu / ka3-s,a-ar | a-szur-e-mu-qi2 u3 ib-ni-{d#}iszkur | ni-is,-ba-[at-ma] um-ma szu-nu-ma | t,up-pu-um / ta-ah-si2-is-tum | i-ba-szi2 ta-ah-si2-is-tam2 | ne2-mu-ur-ma 6(disz) 1/2(disz) _gin2-ta_ | _an-na_-kum / ta-di2-in | u3 1(u) 1/3(disz) _ma-na ku3-babbar_ szi2?-ti2 | um-ma ne2-nu-ma a-le-e _ku3-babbar_ | um-ma szu-nu-ma _ku3-babbar_ mi3-ma | u2-la e-zi-ib-ni-a-ti2 | 8(disz) _tug2 hi_ sza ar-zu-a-i-u2 | _sza3-ba_ 3(disz) _tug2 hi-a_ u2-la | ku-nu-ku sza la-qe2-ep | 5(disz) _tug2_ ku-ta-nu _sza3-ba_ | 3(disz) _tug2 hi-a_ u2-la2 ku-nu-ku-u2 | sza la-qe2-pi2-im um-ma szu-[nu-ma] | am-ma _tug2 hi-a_ a-ni-u2-tum | szi2-im-tum sza la-qe2-pi2-im | a-szur-e-mu-qi2 sza e-zi-<bu>-ni-a-ti2-ni | 1(u) 4(disz) _tug2 hi-a_ / ta-ad-nu-tum | um-ma ne2-nu-ma szi2-im-szu-nu | a-le-e um-ma ib-ni-{d}iszkur-ma | _tug2 hi-a_ a-szur-e-mu-qi2 | i-di2-szu-nu um-ma ne2-nu-ma | ta-ah-si2-is-tam2 | mi3-ma / e-zi-ba-ku-um | um-ma szu-ut-ma mi3-ma | ta-ah-si2-is-tam2 | u2-la e-zi#-[ba-am] | _ku3-babbar_ e-[...] | u3 _tug2 hi-a_ [...] | a-szur-e-mu-qi2 [...] | a-s,e2-er a-szur-e-mu-qi2 | isz-ta-ap2-ru-te9-er-tam2 | i-tu3-ra-ma _ku3-babbar_ ni-la-qe2-ma ni-ka3-na-ak-ma | nu-sze2-ba-la-ku-nu-ti2 6(disz) _gin2 ku3-babbar_ a-qa2-ti2 | szu2-su2-en6 ni-di3-in",
P359480,"ICK 1, 082","Hrozny, Bedrich",,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,27,False,"a-na im-di2-dingir [u3] | _dam-gar3_-ri-im qi2-[bi-ma] | um-ma puzur4-a-szur | u3 puzur4-a-na-ma | 9(disz) _ma-na_ 1(u) _gin2 ku3-babbar_ | ni-is-ha-su2 _diri_ sza-du-a-su2 sza-bu | a-na i-a-ti2 u3 puzur4-a-na | ta-ap2-qi2-id! | 7(disz) _ma-na_ 1(u) 5(disz) 1/3(disz) _gin2 ku3-babbar_ | it-bu-lu 1/3(disz) _ma-na_ 6(disz) _gin2_ | _ku3-babbar_ puzur4-a-na | il5-qe2 1(disz) _ansze_ s,a-la2-mu | 1/3(disz) _ma-na_ 1(disz) 1/2(disz) _gin2 ku3-babbar_ | it-ba-al 5(disz) _gin2 ku3-babbar_ | [u2-nu]-ut 3(disz) _ansze_ | [x _gin2 ku3]-babbar#_ u3-ku-ul-ti2 | [_ansze hi-a_ x] _gin2# ku3-babbar_ | lu-bu#-[szu] sza# ta-sa2-ku-ul | 4(disz) 1/2(disz) _gin2_ wa-s,i2-tu3-um | _ku3-babbar_ ma-su2-hu-[um] | e-li-a-ma [n _ma-na_] | 9(disz) _gin2_ a-na [...] | u3 ni-is?-[ha-tim ni-isz-qu2-ul] | 1(u) la2 1/2(disz) _ma-na# [an-na_ qa2-tim] | 5/6(disz) _ma-na_ 2/3(disz) _gin2 ku3-babbar_-ap2-szu | mi3-ma a-nim puzur4-a-na | i-ra-de8-e",
P359481,"ICK 1, 083 &","Hrozny, Bedrich",,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,34,False,"_4(disz) 1/2(disz) ma-na ku3-babbar_ | li-ti2 i-s,e2-er | a-lu-lu-wa i-di2-esz18-dar | i-szu a-lu-lu-wa isz-ti2 | i-di2-esz18-dar uk-ta-al | mi3-ma ta-ak-szi2-tam2 | sza u2-ka3-szu-u2 | i-di2-esz18-dar szi2-ta | qa2-te2-en i-la2-qe2 | isz-te2-et / qa2-tam2 | a-lu-lu-wa i-la2-qe2 | szu-ma i-pa2-ni | i-di2-esz18-dar pu-uz2-ra-am | e-ta-ha-az | a-na _1(disz) ma-na 6(disz) gin2-ta_ | i-na _iti-kam_ s,i2-ib-tam2 | u2-s,a-ab2 szu2-ma ba-lum2 | i-di2-esz18-dar a-na ig-ri | i-ta-la2-ak | i-sza-ri-iq-szu-um | a-na _e2_ i-di2-esz18-dar e-ra-ab2 | u2 u2-s,i2 ba-lum2 i-di2-esz18-dar | a-na ig-ri u2-la2 i-la2-ak | _igi_ ha-pu-a-la2 _igi_ i-la2-li-a-ah-su | _igi_ a-mu-ra | _igi_ ta-lu-wa-na _igi_ ku?-la2 | _igi_ e-la2-li2 _igi_ ta-ta-li | . [i]-di2-esz18-dar i-szu isz-ti2 _ku3?-[babbar?_] | . uk#-ta-al! ta-ak-szi2-tam2# | . sza u2-ka3-szu-u2 szi2-ta [qa2-te2-en] | . i-di2-esz18-dar i-la2-qe2 isz-ti2-it# | . qa2-tam2 a-lu-lu-wa i-la2-qe2 | . szu#-ma i-na pa2-ni i [...] | . [...] x am i x [...]",
P359482,"ICK 1, 084","Hrozny, Bedrich",,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,34,False,"a-na im-di2-lim pu-szu-ke-en6 | bu-s,i2-a szu-ku-bi4-im a-szur-na-da | en-nam-a-szur qi2-bi4-ma um-ma | a-szur-ta-ak-la2-ku-<ma> 1/2(disz) _ma-na ku3-babbar_ szi2-im _ansze_ | _ki_ na-ni-a u3 a-szur-na-da | 1/2(disz) [ma-na x] _gin2# ku3-babbar_ isz-ti2 | {d}en-lil2-ba-ni _dumu_ sa3-ha-ru-da-na | 1/3(disz) _ma-na_ 3(disz) _gin2 ku3-babbar_ isz-ti2 | a-la2-hi-im sza na-ri-im | _szunigin_ 1/2(disz) _ma-na la2_ 2(disz) _gin2 ku3-babbar_ | u3 ni-is-ha-su2 sza-du-a-su2 | lu-ti2-ru-ma lu-sze2-bi4-lu-nim | _ku3-babbar_ a-ma-kam sza-qa2-lam5 qa2-bi4-u2 | _ku3-babbar_ eq-lam5 a-szu2-mi3-szu-nu | le-ti-qam u2-mu-szu-nu | e-ta-at-qu2 szu-ma | i-na s,u2-ha-ri-a ma-ma-an | ta-t,a2-ra-da-nim | 1/3(disz) _ma-na_ 5(disz) 1/2(disz) _gin2 ku3-sig17 sag10_ | sza ha-ra-an a-lim{ki} i-na | bu-ru-tim u3 szi2-ma-la2 | ha-bu-lu-nim t,up-pe3-szu-nu _e2#_-[ti2] | dingir-kur-ub e-zi-ib u2-za-an | s,u2-ha-ri-im sza ta-t,a2-ra-da-ni-ni | pi2-te2-a-ma t,up-pe3-szu-nu | le-mu-ur-ma _ku3-sig17_ | lu-sza-asz2-qi2-il5-szu-nu u2-mu-szu-nu | ma-al-u2 1(disz) _ma-na ku3-babbar_ | s,a-ru-pa2-am a-ha-ma dingir-kur-ub | _dumu_ i-li-la2-di2 ha-bu-lam | u3? lu-sza-asz2-qi2-lu-szu | 3(disz) 1/2(disz) _ma-na an-na_ | a-na pa2-szu-ri a-di2-szu-um | pa2-szu-ri la2 e-zi-bu-nim",
