record_id,title,doc_type,date_text,date_when,language,provenance,summary,keywords,transcription_text,translation_text,has_translation,be_loss_framing,be_gain_framing,be_reference_point,be_complaint_petition,be_certainty_claim,be_forecast_claim,be_failed_prediction,be_interest_rate,be_loan_credit,be_deferred_payment,be_fairness_claim,be_reciprocity,be_price_mention,be_commodity_grain,be_commodity_money,be_labor_absence,be_wage_payment,be_risk_mention,be_contract_formal,be_tax_tribute,be_loss_aversion_signal,be_overconfidence_signal,be_calibration_signal,be_economic_core
100102.tei,Ostr. Berlin P. 12264,ostracon,,,egy-x-demr-Egyd-x-Egydlt,"Egypt Upper Egypt, 1st nome Elephantine",,Schulübung; Zahlen; Arithmetrik,-H̱nm 1 2.t 3 4 5 6 7 8 9 10 11 12 13 14 15 16 -H̱nm 1 2.t 3 4 5 6 7 8 9 10 11 12 13 14 15 16 mle 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 1 2.t 4 5 6 mtr ḫm 1 2.t 3 4 5 6 7 8 n 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 1 2.t 3 4 5 6 7 8 9 10 4 5 6 7 8 9 10 11 12 13 5 6 7 8 9 10 5,[en] [///] [///]chnoumis. 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 [///] [///]chnoumis. 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 [///] ..?.. [///]1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [///] [///]..?.. 1 2.t 4 5 6 Erroneous! 1 2.t 3 4 5 6 7 8 [///] [///]..?.. 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 [///] [///] 1 2.t 3 4 5 6 7 8 9 10 [///] 4 5 6 7 8 9 10 11 12 13 [///] [///] 5 6 7 8 9 10 [///] [///] 5 ..?..,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100103.tei,Ostr. Berlin P. 12263,ostracon,,,egy-x-demr-Egyd-x-Egydlt,"Egypt Upper Egypt, 1st nome Elephantine",,,"Tꜣ-šr.t-n-Hy Tꜣ-šr.t-n-Pꜣ- Pꜣ-šr-n-pꜣ-ḥ.t(?) Ns-mt(r) For this short form see E. Lüddeckens et al., Demotisches Namenbuch, Wiesbaden 1980-2000, 664 – 666 nos. 46, 48, 53 – 60. The second part mt was written wit the Demotic numeral “10”, Coptic Ⲙⲏⲧ. pꜣ ꜥꜣ sꜣ Pa-H̱nm sꜣ ꜥrꜥ Krḏ pꜣ sn n Ḥr-m-ḥb Tꜣ-šr.t-ta-Tꜣ-šr.t-n-Pꜣ-šr-Hry=w ḥḏ dbn For the Roman form of ḥḏ cf. also Wångstedt, in OrSu 31-32 (1982-83), 25 Kat. XV. 5 Pꜣ-šr-n-Pa-H̱nm (sꜣ) Prgtrw This should be a Greek male name whose interpretation is unclear. Thus a name was not mentioned in E. Lüddeckens et al., Demotisches Namenbuch, Wiesbaden 1980-2000. ḥḏ dbn For the Roman form of ḥḏ cf. also Wångstedt, in OrSu 31-32 (1982-83), 25 Kat. XV. 5 Rnp.t-nfr.t sꜣ ꜣgn Thus a name was not mentioned in E. Lüddeckens et al., Demotisches Namenbuch, Wiesbaden 1980-2000, but presumably this is a Demotic variant of the (rarely attested) name Ἀγενις / Agenis (Trismegistos name id 1776). Cf. also the late Ptolemaic name ꜥgn (KAPLONY-HECKEL, URSULA, 1963. Die demotischen Tempeleide. Ägyptologische Abhandlungen 6, Wiesbaden, no. 125:2). ḥḏ dbn For the Roman form of ḥḏ cf. also Wångstedt, in OrSu 31-32 (1982-83), 25 Kat. XV. 5 This line is entirely enigmatic. One would normally expect a total in the form like r qd 5 “yields 5 kite” or something similar. The first three lines may be read as r sttr 1.t, but this is definitely much too less as being the total of the above listed payments. The last two signs remain without any explanation. For comments on this part I am indebted to the participiants of the Demotic Summer School 2018 in Munich.","[en] Senhy⸢..?..⸣[///]: [///]. Senp⸢..?..⸣[///]: [///]. Psenpa-het(?): [///]. Espmetis Senior, son of Pachnoumis, son of Ara: [///]. Kolluthes, the brother of Harmais: [_] [///] Tsentasenpsenerieus: 5 silver deben. Psenpachnoumis, son of Pergetrous: 5 silver deben. Rempnophris, son of Agenis: 5 silver deben. ..?..",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
100104.tei,Ostr. Berlin P. 12265,ostracon,,,egy-x-demr-Egyd-x-Egydlt,"Egypt Upper Egypt, 1st nome Elephantine",,,"Pꜣ-ḏı͗-ꜣs.t-r-ḥꜣ.t This seems to be a short form for ꜣs.t-ḥꜣt. pꜣ-mšꜥ „Isis in front o the army”, a local form of Isis attested in Aswan: LÜDDECKENS, Demotisches Namenbuch, 293. [_] tgm | Probqnly r-bnr r. This phrase, also present here in line 6 and on Ostr. Oxf. Ashm 797 and Ostr.BM EA 12090, remains unclear. 1.t Tꜣ-šr.t-n-Wsı͗r(?) tgm rtb 6 Pꜣ-ḏı͗-Wsı͗r-ns-mt(r) For this short form see Lüddeckens, Demotisches Namenbuch (1979-2000), 664 – 666 nos. 46, 48, 53 – 60. The second part mt was written wit the Demotic numeral “10”, Coptic Ⲙⲏⲧ. sꜣ Pꜣ-šr-Mn [_] rtb 2 mḏ(ꜣ.t) 6 The numeral behind mḏꜣ.t is unusual in the previous interpretation that mḏꜣ.t is only a measure for wheat (= 1/12 artabas). Nur el-Din, O. Leiden dem, cat. 158 published a similar form. He suggested, that a part of the wheat was measured in mḏꜣ.t, another part of the wheat in another measure. See also Mattha, O. Mattha, cat 267 - 268. Here it is clear, that is meant: mḏꜣ.t-unity x. Lwpꜥ This name is currently not known to me elsewhere. (sꜣ) Pꜣ-ḫṱ(?) sꜣ Wsı͗r-ı͗w(?) ..?.. Tꜣ-šr.t-n-Wsı͗r(?) mḏ(ꜣ.t) 7.t Pa-H̱nm ꜥꜣ pꜣ nfy sꜣ ⸢Wꜣḥ-ı͗b-Rꜥ⸣ [_] mḏ(ꜣ.t) 8.t Pꜣ-ḏı͗-ꜣs.t-r-ḥꜣ.t Probqnly r-bnr r. This phrase, also present her ein line 6 and on Ostr. Oxf. Ashm 797 and Ostr.BM EA 12090, remains unclear. ꜥnḫ Pꜣ-ḏı͗-Wsı͗r-ns-mt(r) sꜣ Pꜣ-šr-Mn /// [_] ⸢s⸣ttr 6 ⸢ḏbꜥ.t⸣ Tꜣ-šr.t-n-Wsı͗r(?) [_] sttr ⸢1.t⸣ Lwpꜥ (sꜣ) Pꜣ-⸢ḫṱ⸣ ḏbꜥ.t 17 sttr ⸢1.t⸣ Pa-H̱nm ꜥꜣ pꜣ nfy [_] sttr [1.t(?)] Pꜣ-ḏı͗-ꜣs.t-r-ḥꜣ.t sw(?) rtb 2 [_] mḏ(ꜣ.t) 5","[en] Peteesis-er-hat: [_] castor oil seeds ..?.. 1. ..?..Senosiris(?): [_] castor oil seeds: 6 artabas. Petosorsmetis, son of Psemminis [_]: 2 artabas and 6 medjat-units (of castor oil seeds). Lupa, (son) of Pachoites(?), son of Esoreus(?) ..?.. Senosiris(?): 7 medjat-units (of castor oil seeds). Pachnoumis senior, the skipper, son of Oaphres: [_] 8 medjat-units (of castor oil seeds). Peteesis-er-hat ..?.. enchis Petosorsmetis, son of Psemminis ⸢///⸣: [_] 6 stater, [///] obols. ..?.., Senosiris(?): [_] 1 stater [///]. Lupa, (son) of Pachoites: 17 obols, 1 stater [///]. Pachnoumis senior, the skipper: [_] 1(?) stater. Peteesis-er-hat: wheat 2 artabas: [_] 5 medjat-units 5 (of castor oil seeds).",True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
100105.tei,Ostr. Berlin P. 12267,ostracon,,,egy-x-demp-Egyd-x-Egydmd,"Egypt Upper Egypt, 1st nome Elephantine",,,///Pa-rṱ sꜣ /// OK Pꜣ-ḏı͗-Wsı͗r sꜣ Ns-pꜣ-mtr ḥḏ qd 3 OK Pꜣ-mr-ı͗ḥ sꜣ Pꜣ- ḥḏ qd 5 Pa-ḫt (sꜣ) Ḥr-pꜣ-ẖrṱ ḥḏ qd 5 OK Pꜣ-šr-pꜣ-mr-ı͗ḥ (sꜣ) Ns-Ḥr-pꜣ-mtr ḥḏ qd 5 OK Ns-Ḥr (sꜣ) Pa-Mn sꜣ ḥḏ qd 5 Pa-Mn (sꜣ) Pꜣ-ḏı͗-Ḏḥwtı͗ sꜣ(?) ꜥrꜥr ḥḏ qd ///,"[en] [[///]] Parates, son of ⸢..?..⸣: 1 [[///]] OK Pet⸢..?..⸣pmetis: 3 silver kite. OK Pelaias, son of P..?..: 5 silver kite. Pechytes, (son) of Harpokrates: [_] 5 silver kite. OK Psenpelaias, (son) of Esyrispmetis: 5 silver kite. OK Esyris, (son) of Phaminis, son of ⸢..?..⸣ : 5 silver kite. Phaminis, (son) of Petethotes, son(?) of Arar: ⸢///⸣ silver kite.",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
100107.tei,Ostr. Berlin P. 12272,ostracon,,,egy-x-demp-Egyd-x-Egydmd,"Egypt Upper Egypt, 1st nome Elephantine",,,ibd 4 ꜣḫ.t sw 2 Pa-nfr sꜣ Stꜣ.ṱ=w-tꜣ.wty For the reading of parts of this line I am indebted to the participiants of the Demotic Summer School 2018 in Munich. Pa-Ḏḥwtı͗ sꜣ Pa-ḥ.t-nṯr Pa-tꜣ.wy sꜣ Pꜣ-ḏı͗-ꜣs.t Pa-H̱nm sꜣ Pa-mr-ı͗ḥ Ṯꜣy-Ḥr-pꜣ-tꜣ (sꜣ) Pa- Ns-pꜣ-mtr (sꜣ) H̱nm-ı͗w Wrš-nfr (sꜣ),"[en] 2nd of Choiak: Panouphis, son of Stotoetis. Pathotes, son of Pa-het-netjer. Patous, son of Peteesis. Pachnoumis, son of Pelaias Seharpthos, (son) of P⸢..?..⸣. Espmetis, son of Chenemeus. Orsenouphis, (son) of ⸢..?..⸣[///]",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100108.tei,Ostr. Berlin P. 12919,ostracon,,,egy-x-demr-Egyd-x-Egydlt,"Egypt Upper Egypt, 1st nome Elephantine",,,"wḏꜣ.t=f(?) ꜥn ẖr For ı͗n ẖr as „paying for“ cf. ERICHSEN, Demotisches Glossar, 386. šr=k ı͗ḥ wꜥ r-ḏr.t Ns-mt(r) pꜣ ꜥꜣ pꜣ nf r-ḏr.t Pꜣ-f sꜣ Pꜣ-lgns For this name not attested in the Demotisches Namenbuch, see the name in Ostr. London BM EA 12174:x+3, where a certain Ṯꜣy-lgne is mentioned. For lgns „jug, flask“ coming from the Greek λάγυνος“ cf. ERICHSEN, Demotisches Glossar, 265 und CDD L, 21 – 22. ḥḏ dbn 20 sttr 1 r-ḏr.t Ḥr-pa-n-ꜣs.t ḥḏ dbn? ẖr Pꜣ-ḏı͗-Wsı͗r /// /// ḏg pꜣ n ws ⅙ .","[en] ⸢..?..⸣[///] His rest again for his son: One cow. From Espmetis Senior, the skipper: [///] From Pef..?.., son of Palegnes: [///]. (Total:) 20 silver deben (and) 1 stater. From Harpaesis: [///] silver deben. For Petosiris: ⸢///⸣. ⸢..?..⸣[///]⸢///⸣ [///]..?.. [///] ..?.. [///]⸢..?..⸣ ⅙ ..?..[///]⸢..?..⸣ [///]⸢..?..⸣ [///]⸢..?..⸣",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
100109.tei,Ostr. Berlin P. 12910+15855+15857,ostracon,,,egy-x-demr-Egyd-x-Egydlt,"Egypt Upper Egypt, 1st nome Elephantine",,,"tꜣ dnı͗.t s n ḥ.t-nṯr Pꜣ-ḏı͗-Pꜣ-ḥwṱ sꜣ Pꜣ-šr-Ta-Nı͗.t Pꜣ-ḏı͗-ꜣs.t (sꜣ) Pꜣ-šr-Tꜣ-šr.t-Ḥr Pꜣ-mꜣy (sꜣ) Pꜣ- Pꜣ-šr-Tꜣ-šr.t-Pꜣ-ḏı͗-Ḥr This name is not attested in Lüddeckens, Demotisches Namenbuch, 1979-2000. But from the similar name Pꜣ-šr-Tꜣ-šr.t-Pꜣ-ḏı͗-Mn Psensenpeteminis *(Greek Ψενσενπετεμινις) (ibid. 268), the name attested here can be reconstructed as being in Greek *Psensenpeteyris (*Ψενσενπετευρις) Ḥr-pa-ꜣs.t For writings of the element ꜣs.t similar as that for šr.t see Lüddeckens Demotisches Namenbuch, 1979-2000, 807 – 808, nos. 34-60, but all those date rather early. sꜣ By-ꜥnḫ Pꜣ-šr- Pa-H̱nm /// Pa-H̱nm /// The existence of this line is only known through the inventory entry mentioning 12 lines. Today this lower passage is lost.","[en] The share of the men of the temple. Petephaus, son of Psentaneithis ⸢..?..⸣ Peteese, son of Psensenyris [///]. Pmois, (son) of P⸢..?..⸣ [///]. Psensenpeteyris [///]. Harpaesis, son of [///]. Bienchis [///]. Psen⸢..?..⸣ [///]. ⸢..?..⸣ [///]. Pachnoumis ⸢///⸣ [///]. Pachnoumis ⸢///⸣ [///]. [///].",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100110.tei,Ostr. Berlin P. 12915,ostracon,,,egy-x-demr-Egyd-x-Egydlt,"Egypt Upper Egypt, 1st nome Elephantine",,,"Due to a damage ı͗n the pottery surface, the first line beginns more to the left than the following lines. pꜣ sr n ..?.. Tꜣ-šr.tdny(.t)=w 34 By-ꜥnḫ (sꜣ) Pꜣ-ḏı͗-I͗mn 9 Pꜣ-ḏı͗-Wsı͗r-Ns-mt(r) pꜣ ꜥꜣ Ns-mt(r) pꜣ ꜥꜣ 15 Pꜣ-ḫtw Pꜣ-","[en] [_] The announcement of ..?..[[Sen]] Their share: [_] 34. Bienchis, (son) of Petamounis [_] 9. Petosorsmetis Senior: [///]. Espmetis Senior [_] 15. Pach..?.. [_] [///]. P⸢..?..⸣ [///].",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100112.tei,Ostr. Berlin P. 12920,ostracon,,,egy-x-demr-Egyd-x-Egydlt,"Egypt Upper Egypt, 1st nome Elephantine",,,Pꜣ-ḏı͗-Wsı͗r-ns-mtr pꜣ nty ḏd,[en] Petosorsmetis is the one who speaks to,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100113.tei,Ostr. Berlin P. 12921,ostracon,,,egy-x-demr-Egyd-x-Egydlt,"Egypt Upper Egypt, 1st nome Elephantine",,,ḥḏ dbn 5⅓ sp=w 2 5⅓ Ns-pꜣ-mtr (sꜣ) Pa-H̱nm tkm hn 1 sp=w H̱nm-ı͗w ḥḏ dbn 450 sttr 1.t ḥḏ qd 11,"[en] [///] 5⅓ silver deben. Their rest: 2 5⅓ Espmetis, (son) of Pachnoumis ..?.. Castor oil, 1 hin. Their rest Chenemeus ..?.. [///] 450 silver deben, 1 statuer, 11 silver kite.",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
100115.tei,Ostr. Berlin P. 12926,ostracon,,,egy-x-demr-Egyd-x-Egydlt,"Egypt Upper Egypt, 1st nome Elephantine",,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100116.tei,Ostr. Berlin P. 12928,ostracon,,,egy-x-demr-Egyd-x-Egydlt grc-Grek,"Egypt Upper Egypt, 1st nome Elephantine",,,pꜣ ı͗p nꜣ gꜥgꜥ.w OK Pa-H̱nm sꜣ 2.t Pꜣ-ḏı͗-Wsı͗r[_]-ns-mtr ꜥꜣ [_] 2.t OK Tkrṱ sꜣ Pa-rṱ r(?) sw 22 [_] 3.t OK sꜣ Swtr [///] OK Pꜣ-ḏı͗-Wsı͗r-ns-mtr 1.t sw 23 [_] /// sw 24 Pꜣ-ḏı͗-Wsı͗r-ns-mtr Ιουλιος Μ,"[en] The account of the gaga breads ..?.. OK Pachnoumis, son of ..?..: 2. Petosor[_]smetis Senior: 2. OK Takelot/Tgeritli-ye(?), son of Paretis, regading(?) the 22nd day: [_] 3.t OK ..?.., son of Soter: [///]. ..?.. OK ..?.. Petosorsmetis: 1. 23rd day: [_] ⸢..?..⸣⸢///⸣. 24th day: Petosorsmetis [///]. Julius M[///]",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100117.tei,Ostr. Berlin P. 12933,ostracon,,,egy-x-demr-Egyd-x-Egydlt,"Egypt Upper Egypt, 1st nome Elephantine",,,Ꜣwbwrs sꜣ Ghrmn PꜢ-ḫy sꜣ Ḥr-pa-ꜣs.t Ꜣmmns (sꜣ) Gllyt Pa-tꜣ.wı͗ sꜢ PꜢ-wr-dı͗w Ꜣpllny sꜣ Ghrꜣn PꜢ-šr-Ꜣs.t sꜢ ꜢpllPꜢ- sꜢ Ꜣr/// Ghy,"[en] Euboulos, son of Chairemon. Pachois, son of Harpaesis. Ammonios, (son) of Gellit⸢..?..⸣. Patous, son of Portis. Apollonios, son of Charan[///]. Psennesis, son of Apoll⸢..?..⸣[///]. P..?.., son of Ar⸢///⸣[///]. Cha..?..os [///].",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100118.tei,Ostr. Berlin P. 12936,ostracon,,,egy-x-demr-Egyd-x-Egydlt,"Egypt Upper Egypt, 1st nome Elephantine",,,"Wn-nfr (sꜣ) Pꜣ-ḥm-nṯr-H̱nm Such a name exists once (Lüddeckens 1979-2000, Korrekturen 176. The possibility of a title should not be neglected here, but otherwise no titles were given here so this would be not my first choice. Pa-H̱nm (sꜣ) Pꜣ-ḏı͗-I͗y-m-ḥtp Pa-H̱nm (sꜣ) Pꜣ-ḏı͗-H̱nm (pꜣ) ḫm Pꜣ-ḥm-nṯr- (sꜣ) (pꜣ) ḫm Nḏm-ꜥnḫ Lüddeckens, Demotisches Namenbuch (1979-2000), 694 lists only one further example of this name, given on a Roman mummy label. Pꜣ-ḏı͗-Wsı͗r-Ns-mtr sꜣ Pa-H̱nm Pa-H̱nm sꜣ","[en] Onnophris, (son) of Pahementjerchnoumis. Pachnoumis, (son) of Peteimouthes. Pachnoumis, (son) of Petechnoumis Junior. Pahemnetjer, (son) of ⸢..?..⸣ Junior. Nedjemenchis. Petosorsmetis, son of Pachnoumis. Pachnoumis, [son of NN]. [///]",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100119.tei,Ostr. Berlin P. 12937,ostracon,,,egy-x-demp-Egyd-x-Egydmd,"Egypt Upper Egypt, 1st nome Elephantine",,,ı͗n Ns-pꜣ-mtr (sꜣ) ḥḏ (qd) ¼ n ḥḏ n ḥmꜣ ḥsb.t n-ḏr.t ḥsb.t,"[en] Thus has brought Espmetis, son of [///], ¼ kite for the salt tax for the ..?..th regnal year. Issued by..?.., ..?..th regnal year ..?.. .",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
100120.tei,Ostr. Berlin P. 12939,ostracon,,,egy-x-demp-Egyd-x-Egydmd,"Egypt Upper Egypt, 1st nome Elephantine",,,ı͗n Mnḫ sꜣ Pa-sny ḏbꜥ.t 1½ n swn (n) pꜣ nḥḥ r.šp=f (n) ḥsb.t 8.t ı͗bd 2 ꜣḫ.t(?) n-ḏr.t Pꜣ-wp.ṱ sꜣ Ḥr-pa-ꜣs.t,"[en] Thus has brought Megches, son of Pasenis, 1½ obols for the value (for) oil, which he has received (for) the 8th regnal year, Phaophi(?). Issued by Pouoptis, son of Har⸢paesis⸣.",True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
100122.tei,Ostr. Berlin P. 12943,ostracon,,,egy-x-demr-Egyd-x-Egydlt,"Egypt Upper Egypt, 1st nome Elephantine",,,Det. Ta-šr(.t)-Qrr Pꜣ-pws This name is not known to me elsewhere. Cf. the name Ppws/Pps asttested six times in late Ptolemaic texts: www. trismegistor.org/name/20802. sttr ꜣmwns sttr dnı͗.t Pꜣ-pws horizontal stroke nꜣ ı͗rp.w I am indebted for the reading of this part to the participiants of the Demotic Summer School 2018 in München. n ꜣmwns ı͗bd 1 šmw sw 26 1.t ı͗bd 2 šmw sw 8 4.t,[en] [///]⸢..?..⸣ [///] [///]⸢..?..⸣ [///] [///]Det. Senkrouris [///] Pepes: [_] [///] stater. Ammonios: [_] [///] stater. ⸢..?..⸣ share of Pepes [///] horizontal stroke The wine jars of Ammonios: 26th of Pachons: 1. 8th of Payni: 4.,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100123.tei,Ostr. Berlin P. 12944,ostracon,,,egy-x-demr-Egyd-x-Egydlt,"Egypt Upper Egypt, 1st nome Elephantine",,,(Name list) sꜣ Pa-/// 37 ı͗bd 4 šmw 30 /// r 34 ḏbꜥ.t 113½ Ns-pꜣ-mtr sꜣ 30 I͗y-m-ḥtp sꜣ Ns-pꜣ-mtr 24 Gꜥl sꜣ ꜣṱ 10 20,"[en] ⸢..?..⸣ ..?.., son of Pa⸢///⸣ [_]: 37 (silver deben). Mesore [_]: 30 (silver deben) ⸢/// ⸣ ..?.. [_] yields 34 (silver deben) 113½ obol ..?.. OK Espmetis, son of ..?.. [_]: 30 (silver deben). OK Imouthes son of Espmetis [_]: 24 (silver deben). OK Kales, son of Etes [_]: 10 (silver deben). [///]⸢..?..⸣[///]: 20 (silver deben).",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
100125.tei,Ostr. Berlin P. 12949,ostracon,,,egy-x-demp-Egyd-x-Egydmd,"Egypt Upper Egypt, 1st nome Elephantine",,,Ḥr-ḥtr(?) sꜣ Pa-sny 58 ḥḏ qd 1.t Ḏd-Ḥr-mn (sꜣ) Pꜣ-ḏı͗-Bꜣst.t 2.t Pꜣ-bw(?) sꜣ Pa-sny sꜣ Ns-Ḥr 1.t sꜣ Ṯꜣy-Ḥr-pꜣ-ḫpš 4.t Pꜣ-ḏı͗-Ns-pꜣ-mtr sꜣ Ns-pꜣ-mtr sꜣ Pa-Ḏḥwtı͗ 2.t,"[en] Harathres(?), son of Pasenis: [_] 58 (silver deben) and 1 silver kite. Teosmenis, (son) of Petobastis: [_] 2 (silver deben). Pabou(?), son of Pesenis, son of Esyris: [_] 1 (silver deben). ⸢..?..⸣, son of Tjai-Hor-pa-khepesh: [_] 4 (silver deben). Petespmetis, son of Espmetis, son of Pathotes: [_] 2 (silver deben). ⸢..?..⸣ [///] [///]",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
100126.tei,Ostr. Berlin P. 12958 + P. 12967,ostracon,,,egy-x-demr-Egyd-x-Egydlt,"Egypt Upper Egypt, 1st nome Elephantine",,,"pꜣ wrr For the reading wrr contra ḥrr see Quack, J. F. 2002. „Beiträge zum Peripherdemotischen“, in: Bács, T.A. (ed), A Tribute to Excellence. Studies offered in Honor of Ernö Gaál, Ulrich Luft, László Török, Budapest, 393-403, here 397. Ta-ꜣs.t-n-pꜣ-/// Here a toponym was mentioned.Tꜣ-šr.t-Ta-Pꜣ-ı͗hy This name is not attested in Lüddeckens 1979-2000, but see his name Ta-Pꜣ-ı͗hy „Tapoïs“, p. 1176 – 7. After the element Pꜣ the scribe made a mistake corrected greasily later. ḥḏ (qd) 10 Gm- ta Pꜣ-ḏı͗-Wsı͗r-Ns-mt(r) sꜣ I͗y-m-ḥtp ḥḏ qd10 Hrı͗=w (sꜣ) sp-2 ḫm ḥḏ (qd) 5 Ta-H̱nm-tꜣ-bı͗k.t I am indebted to S. Lippert, Montpellier, on additions to and comments to the female names.ḥḏ (qd) 15 Tꜣ-šr.t-n-Ta-H̱nm-tꜣ-nty-ḥs sttr 5.t Tꜣ-šr.t-Pꜣ-ḏı͗-Sbk (ḥḏ dbn) 7 (ḥḏ) qd 5Ta-H̱nm-Ta-H̱nm-ı͗w-ı͗w Ggwe (ḥḏ dbn) 7 (ḥḏ) qd 5Tꜣ-šr.t-n-Pꜣ-ḏı͗-Tyꜥ(.t)-tꜣy=f-nḫt.ṱ The names in lines 7 – 9 are not attested in the Demotisches Namenbuch. The writing of the name of the female deity Tait is curious, but the structure of the name GN+tꜣy=f-nḫt.ṱ “the god X is his/her power”does not allow other possibilities.Tꜣ-šr.t-n-Tꜣ-šr.t-Ḥwṱ (ḥḏ dbn) 7 (ḥḏ) qd 5.tTꜣ-šr.t-n-tꜣ-mꜣy.t-Swn.t For the writings of mꜣy.t (here without the determinative) cf. Erichsen 1954, 148 and CDD m, 15 – 16. (ḥḏ dbn) 7 (ḥḏ) qd 5.tTꜣ-sn.t-n","[en] The delay in payment: Taësis-en-pa..?..-⸢///⸣. Sentapoïs [] 10 silver kite. Komo..?.., daughter of Petosorsmetis, son of Imouthes: 10 silver kite. Herieus, (son) of the homonymous, Junior: 5 silver kite. Tachnoumistabekis : 15 silver kite. Sentachnoumis-ta-neti-hes: 5 stater. Senpetesouchos; 7 silver deben, 5 kite. Tachnoumis-Tachnoumis-iuiu [///]. Gegue: 7 silver deben, 5 kite. Senpetetaittefnacht. Sensenphouti: 7 silver deben, 5 kite. Sentmaisunet: 7 silver deben, 5 kite. Tsen⸢..?..⸣[///].",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
100127.tei,Ostr. Berlin P. 12961,ostracon,,,egy-x-demr-Egyd-x-Egydlt,"Egypt Upper Egypt, 1st nome Elephantine",,,"pꜣ wrr For the reading wrr contra ḥrr see Quack, J. F. 2002. „Beiträge zum Peripherdemotischen“, in: Bács, T.A. (ed), A Tribute to Excellence. Studies offered in Honor of Ernö Gaál, Ulrich Luft, László Török, Budapest, 393-403, here 397. Pa-H̱nm (sꜣ) Pꜣ- Pꜣ-šr-n-Twme Cf. Pꜣ-ꜥ.wy-Twmy[///] as a variant for Pꜣ-ꜥ.wy-Tmstws, a gods name “the place of Themistos” regarding a settlement in the Arsinoite nome of the Fayum (CDD p, 12). Sꜥrꜥpꜥmwn A demotic version of this name is currently not attested in Lüddeckens, Demotisches Namenbuch (1979-2000). This is an primarily Egyptian name which is used in Graecized version as Σαραπάμμον and as sarapammo/sarapmM etc. (www.trismegistos.org/name7971) In the current version, this Greek version was retransliterated alphabetically into Demotic again. Ḥr-pa-ꜣs.t (pꜣ) šr Pꜣ-šr.t-n-Pa-/// Gm=w-rn=f (sꜣ) Ns- Gm=w-rn=f (sꜣ) Ns- pꜣ šr Pꜣ-šr.t-n-Tꜣ-šr.t-","[en] The delay in payment: Pachnoumis, (son) of Pa⸢..?..⸣ [///] Psentoume⸢..?..⸣ [///] Sarapammon ⸢..?..⸣ Harpaesis, son of Psenpa⸢///⸣ Komorenef, (son) of Es..?..⸢..?..⸣ Komorenef, (son) of Es..?..⸢..?..⸣ ..?.., the son of Psensen[///]. [///]⸢….⸣[///]",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100128.tei,Ostr. Berlin P. 12969,ostracon,,,egy-x-demr-Egyd-x-Egydlt,"Egypt Upper Egypt, 1st nome Elephantine",,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
