doc_id,institution,date_year,date_text,genre,name,father,role,context
michigan.apis.2341,michigan,172.0,172-173 A.D.,Papyrus; documentary,Abykis,Kepis,,"istrator fee 8 drachmas;;Gaios, son of Petronios, grandson of Germanos (wife of Abykis son of Kepis);;{in the left margin: 24 drachmas, 25 obols} geometria for the 12th year 25 drachmas, 2.5 obols, su"
michigan.apis.235,michigan,249.0,(Late) IIIrd century A.D.,Documentary; Ostracon,Severus,Severus,,"Of the crop of year 1, of the granary of Karanis, Severus son of Severus (has shifted) 1 sack. Year 2, Mecheir 29."
michigan.apis.2355,michigan,266.0,266/267 A.D.,Documentary; Papyrus,Alexander,Chaeremon,,"] Year 11, Epeiph 15, by right of purchase, formerly (the property) of Aurelius Alexander son of Chaeremon whose mother is Taheracleides from the same city and previous to him (the property) of the fo"
michigan.apis.2373,michigan,,"August 3, 174 A.D.",Documentary; Papyrus,Tastoous,Apollonios,,"enianus, the archiereus, on the . . . of Phamenoth of the 14th year, concerning Tastoous daughter of Apollonios, who had promised to make an entreaty before him (about) 2 1/2 arourai near . . ., in an"
michigan.apis.2379,michigan,249.0,IIIrd century  A.D.,Documentary; Papyrus,Suaemus,Taenus,,"ion ordinatus; Sempronius Demetrius, sesquiplicarius; in the squadron of Rufus; Suaemus son of Taenus;Similarly, from the unit of the Orientals (numerus Orientalium):; in the squadron of Rufus; Iulius"
michigan.apis.238,michigan,249.0,IIIrd century  A.D.,Documentary; Ostracon,Niger,Didymos,,"Niger son of Didymos, . . .itas, has given three naubia. In the 3rd year, Epeiph."
michigan.apis.2395,michigan,449.0,(Early) Vth century A.D.[?],Documentary; Papyrus,Atisis,Pathio,,"Mesore 15, of grain of the seventh indiction, for Karanis, Atisis son of Pathio( ), including the twentieth, eight and one-half artabai, 8 1/2 art. alone, exclusive of the shipping charge."
michigan.apis.2403,michigan,349.0,IIIrd-IVth century  A.D.,Documentary; Papyrus,Anoubion,Melas,,". . .;[- - -] boat(?) of Anoubion son of Melas, from the Memphite [nome], pilot: 200 artabai of freight and, for the transport charges 20 artabai, = 220 artabai.;. . "
michigan.apis.2405,michigan,449.0,(Early) Vth century A.D.[?],Documentary; Papyrus,Toullas,Ouenaphris,,"Thoth 2, of grain of the sixth indiction, for Karanis, Toullas son of Ouenaphris, [including the twentieth, . . .] artabai, [. . . art.], exclusive of the shipping charge."
michigan.apis.2406,michigan,449.0,(Early) Vth century A.D.[?],Documentary; Papyrus,Nilammon,Toullas,,"Intercalary day 5, of grain of the sixth indiction, for Karanis, Nilammon son of Toullas, including the twentieth, one-half one-third one-twelfth artaba, 11/12 art., exclusive of the shipping charge."
michigan.apis.2408,michigan,449.0,(Early) Vth century A.D.[?],Documentary; Papyrus,Isidoros,Amaei,,"Thoth 5, of grain of the sixth indiction, for Karanis, Isidoros son of Amaei, including the twentieth, one-third artaba, 1/3 art., exclusive of the shipping charge."
michigan.apis.2410,michigan,449.0,(Early) Vth century A.D.[?],Documentary; Papyrus,Nilammon,Toullas,,"Mesore 30, of grain of the sixth indiction, for Karanis, Nilammon son of Toullas, including the twentieth, one and one-third one-twelfth artaba, 1 5/12 art. alone, exclusive of the shipping charge."
michigan.apis.2411,michigan,449.0,(Early) Vth century A.D.[?],Documentary; Papyrus,Ouenaphris,Toullas,,"Pauni 26, of grain of the sixth indiction, for Karanis, Ouenaphris son of Toullas, including the twentieth, three and one-twelfth artabai, 3 1/12 [artabai], exclusive of the shipping charge."
michigan.apis.2412,michigan,449.0,(Early) Vth century A.D.[?],Documentary; Papyrus,Aeion,Toullas,,"Mesore 9, of grain of the sixth indiction, for Karanis, Aeion son of Toullas, including the twentieth, five artabai and one-half, 5 1/2 artabai alone(?), exclusive the shipping charge."
michigan.apis.2413,michigan,449.0,(Early) Vth century A.D.[?],Documentary; Papyrus,Nilammon,Toullas,,"Mesore 1, of grain of the sixth indiction, for Karanis, Nilammon son of Toullas, including the twentieth, twenty artabai, 20 artabai alone, exclusive the shipping charge. . . ."
michigan.apis.2414,michigan,449.0,(Early) Vth century A.D.[?],Documentary; Papyrus,Apion,Hatres,,"Mesore 25, of grain of the seventh indiction, for Karanis, Apion son of Hatres, including the twentieth, two and one-third artabai, 2 1/3 artabai, exclusive the shipping charge."
michigan.apis.2415,michigan,449.0,(Early) Vth century A.D.[?],Documentary; Papyrus,Apion,Hatres,,"Mesore 27, of grain of the seventh indiction, for Karanis, Apion son of Hatres, including the twentieth, seven and one-third artabai, 7 1/3 artabai alone, exclusive the shipping charge."
michigan.apis.2426,michigan,199.0,IInd century/IIIrd century A.D.,Papyrus; documentary,Antonius,Sara,,(Verso);;Amm(- - ) to Antonius son of Sara(- -)(?). To Antonius.
michigan.apis.2482,michigan,349.0,IVth century A.D.,Documentary; Papyrus,Neilos,Onesimos,,Names of people without resources:;Dioskoros [- - -];Takouei [- - -];Neilos son of Onesimos [- - -];. . . Paulos son Arch .(- -) [- - -];. . . Heron son of Marcus [- - -];. . . Eudaimon son of Hekysis
michigan.apis.2482,michigan,349.0,IVth century A.D.,Documentary; Papyrus,Heron,Marcus,, - -];Neilos son of Onesimos [- - -];. . . Paulos son Arch .(- -) [- - -];. . . Heron son of Marcus [- - -];. . . Eudaimon son of Hekysis [- - -];Horos son of Philippos [- - -];To . . . son of Maron [
michigan.apis.2482,michigan,349.0,IVth century A.D.,Documentary; Papyrus,Eudaimon,Hekysis,,-];. . . Paulos son Arch .(- -) [- - -];. . . Heron son of Marcus [- - -];. . . Eudaimon son of Hekysis [- - -];Horos son of Philippos [- - -];To . . . son of Maron [- - -];. . . [- - -];Gennadios son
michigan.apis.2482,michigan,349.0,IVth century A.D.,Documentary; Papyrus,Horos,Philippos,,[- - -];. . . Heron son of Marcus [- - -];. . . Eudaimon son of Hekysis [- - -];Horos son of Philippos [- - -];To . . . son of Maron [- - -];. . . [- - -];Gennadios son of . . . [- - -];Hekysis son of
michigan.apis.2482,michigan,349.0,IVth century A.D.,Documentary; Papyrus,Hekysis,Antos,,- -];To . . . son of Maron [- - -];. . . [- - -];Gennadios son of . . . [- - -];Hekysis son of Antos grandson of . . . [- - -];[- - -] son o fKollouthes [- - -];[- - -] son of Belles [- - -];; equal 1
michigan.apis.2503,michigan,127.0,117-138 A.D. (reign of Hadrian),Papyrus; documentary,Didas,Didymos,,"tunis in the division of Polemon of the Arsinoite nome . . ., the elder, son of Didas son of Didymos, his mother being Dioskorous, daughter of Moschion, from the metropolis . . . fifty years old, with"
michigan.apis.2514,michigan,,"August 24, 194 A.D.",Documentary; Papyrus,Ammonios,Onnophris,,"Year 2 of Lucius Septimius Severus Pertinax Augustus. I, Ammonios son of Onnophris and my colleagues, sitologoi of the villages of Lagis and of Trikomia, we have had meaasured to us from the produce o"
michigan.apis.2514,michigan,,"August 24, 194 A.D.",Documentary; Papyrus,Sarapion,Harpalos,," produce of the same year of wheat by smoothed public measure to the account of Sarapion son of Harpalos from Tebtynis for the tax on lessees of state land eleven and a half artabai of wheat, total 11"
michigan.apis.2520,michigan,,"March, 963 A.D.",Documentary; Parchment,Kayl,Abam,,"o Baq��m son of Damiyani, Its eastern boundary is the residence of the heirs of Kayl son of Abam��lah. Its western boundary is the residence of Sar��á son of;Daniyal. He bought that from him for two d"
michigan.apis.2537,michigan,262.0,(Late) IIIrd century/(early) IVth centur,Documentary; Papyrus,Apollonios,Leein,,"Payment of Apollonios son of Leein:;through Sothas, assistant 2 sacks;Karandos, through Sotas 1 sack;to(?) the same, in the field 1 sack;similarly, of oth"
michigan.apis.2541,michigan,95.0,87 - 90 A.D. 102/103[?] A.D.,Documentary; Papyrus,Satabous,Pnepheros,," Domitianus Augustus Germanicus, on the 20th of the month Kaisareios, have paid Satabous son of Pnepheros and Pnepheros his son and Sarapas son of Sarapas, for the beer tax on individuals of Karanis o"
michigan.apis.2541,michigan,95.0,87 - 90 A.D. 102/103[?] A.D.,Documentary; Papyrus,Sarapas,Sarapas,,"month Kaisareios, have paid Satabous son of Pnepheros and Pnepheros his son and Sarapas son of Sarapas, for the beer tax on individuals of Karanis of the same seventh year, five drachmai = 5 drachmai."
michigan.apis.2541,michigan,95.0,87 - 90 A.D. 102/103[?] A.D.,Documentary; Papyrus,Pnepheros,Satabous,,"ear of Emperor] Caesar Nerva [Trajan Augustus] Germanicus [. . . . .]. Has paid Pnepheros son of Satabous for the tax on transport of sheaves and sacks of the same . . . year [of the . . .] ousia, for"
michigan.apis.2552,michigan,181.0,181/182 A.D.,Documentary; Papyrus,Asklepiades,Petechon,,"rior . . . In the 22nd year of Aurelius Commodus Antoninus [- - -].;;(2nd hand) Asklepiades son of Petechon, [. . . defence] of the things conformable to custom I made [about] the remaining [time] of "
michigan.apis.2574,michigan,149.0,(Early) IInd century A.D.,Documentary; Papyrus,Herakleides,Phil,," archidikastes and superintendent of the chrematistae and other courts, through Herakleides son of Phil[- - -], deputy-archidikastes, [- - -]"
michigan.apis.2576,michigan,,"October 20, 104 A.D.",Documentary; Papyrus,Onnophris,Phanomgeus,gymnasiarch,"I live in the village, formerly owned by . . ., former gymnasiarch.; They are:; Onnophris son of Phanomgeus, the son of Onnophris, 5 years old, without distinguishing mark;;and Petesouchos, 4 years ol"
michigan.apis.2576,michigan,,"October 20, 104 A.D.",Documentary; Papyrus,Antoninus,Sokrates,,"tor Caesar Nerva Trajan Augustus Germanicus Dacicus, Phaophi 23.;(2nd hand) We, Antoninus son of Sokrates and . . ."
michigan.apis.2577,michigan,299.0,IIIrd century/IVth century A.D.,Documentary; Papyrus,Aphrodeisios,Apollonios,," Epimachos(?), son of Chrysippos [- - -] inspected: 2 97/128 arourai [- - -];Of Aphrodeisios son of Apollonios: [- - -] arourai [- - -];Of Diogenes(?) also called Horion(?) [- - -]"
michigan.apis.2584,michigan,135.0,134-136 A.D.,Documentary; Papyrus,Hatres,Petesouchos,,"mels';Dioskoros, son of M . . . 6 camels 2 colts;Kronion . . . 8 camels 2 colts;Hatres son of Petesouchos 2 camels;Horion . . . 5 camels;. . . 5 camels 1 colt;Anth . . . 10 camels 4 colts;Ptolemaios ."
michigan.apis.2588,michigan,149.0,(Early) IInd century A.D.,Documentary; Papyrus,Stotoetis,Isidoros,,"th as aforesaid. Herakleides, son of Herakleides, wrote for them.;(4th hand) I, Stotoetis daughter of Isidoros, with as guardian my husband, Petheus son of Charidemos, have joined in making the divisi"
michigan.apis.2588,michigan,149.0,(Early) IInd century A.D.,Documentary; Papyrus,Petheus,Charidemos,,"hem.;(4th hand) I, Stotoetis daughter of Isidoros, with as guardian my husband, Petheus son of Charidemos, have joined in making the division forever and have been allotted as my share two hundred cub"
michigan.apis.2589,michigan,149.0,(Early) IInd century A.D.,Documentary; Papyrus,Stotoetis,Isidoros,,"th as aforesaid. Herakleides, son of Herakleides, wrote for them.;(4th hand) I, Stotoetis daughter of Isidoros, with as guardian my husband, Petheus son of Charidemos, have joined in making the divisi"
michigan.apis.2589,michigan,149.0,(Early) IInd century A.D.,Documentary; Papyrus,Petheus,Charidemos,,"hem.;(4th hand) I, Stotoetis daughter of Isidoros, with as guardian my husband, Petheus son of Charidemos, have joined in making the division forever and have been allotted as my share two hundred cub"
michigan.apis.2591,michigan,149.0,(Early) IInd century A.D.,Documentary; Papyrus,Stotoetis,Isidoros,,"th as aforesaid. Herakleides, son of Herakleides, wrote for them.;(4th hand) I, Stotoetis daughter of Isidoros, with as guardian my husband, Petheus son of Charidemos, have joined in making the divisi"
michigan.apis.2591,michigan,149.0,(Early) IInd century A.D.,Documentary; Papyrus,Petheus,Charidemos,,"hem.;(4th hand) I, Stotoetis daughter of Isidoros, with as guardian my husband, Petheus son of Charidemos, have joined in making the division forever and have been allotted as my share two hundred cub"
michigan.apis.2597,michigan,74.0,ca. 69-79 A.D.,Documentary; Papyrus,Ptolemaios,Apion,,"siarchs and keepers of the public record-office [in the] Arsinoite nome, [from] Ptolemaios son of Apion the son of . . ., from the metropolis, registered in the quarter of the goose-pens. In addition "
michigan.apis.2640,michigan,199.0,IInd century/IIIrd century A.D.,Documentary; Papyrus,Pasis,Petemounis,,es-days.;The 24th: Phanesis exporting 1 camel of elecampane: 2 drachmai 5 obols;Pasis son of Petemounis exporting 2 camels of elecampane: 5 drachmai 3 obols;[- - -] exporting 2 camels of wheat: 4 drac
michigan.apis.266,michigan,262.0,(Late) IIIrd century/(early) IVth centur,Documentary; Ostracon,Heron,Horion,,"On - - -, has brought Heron son of Horion, through Ouenaphris, his brother,, for the villagers of the horiodeiktia of the village [of Karanis, of the - - - indic"
michigan.apis.2691,michigan,162.0,IInd century/(early) IIIrd century A.D.,Documentary; Papyrus,Tesenouphis,Tesenouphis,,"etis and Tesenouphis and their sisters, Herieus and Tapiomis, the 4 children of Tesenouphis son of Tesenouphis. (We declare) the 7 1/4 arourai of a catoecic allotment which belong to us near the villa"
michigan.apis.2691,michigan,162.0,IInd century/(early) IIIrd century A.D.,Documentary; Papyrus,Stotoetis,Pekysis,,"Neilou polis, of which 3 5/8 arourai are registered for taxation in the name of Stotoetis son of Pekysis, and the remaining 3 5/8 arourai in the name of Stotoetis son of Peteuris, and of which the sam"
michigan.apis.2691,michigan,162.0,IInd century/(early) IIIrd century A.D.,Documentary; Papyrus,Stotoetis,Peteuris,,"ame of Stotoetis son of Pekysis, and the remaining 3 5/8 arourai in the name of Stotoetis son of Peteuris, and of which the same 3 5/8 arourai are under lien for unpaid taxes in the name of the same S"
michigan.apis.272,michigan,349.0,(Early) IVth century A.D.,Documentary; Ostracon,Aphrodisios,Melas,,"Aupph, son of Sereneios: 1;Panas, son of Panas: 1;Aphrodisios son of Melas: 1;Ateeis, son of Priscus: 1;Ekeusi, son of Ekeus: 1;Pares, son of Kastor: 1;Anyphis, son of Arios: 1"
michigan.apis.2734,michigan,,"(After) August 28, 42 A.D.",Documentary; Papyrus,Papnebtynis,Papnebtynis,,"Papnebtynis son of Papnebtynis, a Persian of the epigone, about 30 years old, with a scar on the left cheek, acknowledges to Pallaus, son of Horouanch"
michigan.apis.2738,michigan,,"(After) August 28, 42 A.D.",Documentary; Papyrus,Pasipos,Heraklides,," from all risk. He will repay them whenever he (Didymos) may choose.;Signatory: Pasipos son of Heraklides, about 55 years old, with a scar on the neck.;The rest in conformity."
michigan.apis.2749,michigan,,"(After) August 28, 42 A.D.",Documentary; Papyrus,Orseus,Orseus,,"ght eye-brow, both sons of Horouanchis, Persians of the epigone, have leased to Orseus son of Orseus(?), about 29 years old, with a scar on the right temple, the allotment of 12 arourai which they hav"
michigan.apis.275,michigan,-50.0,Ist century B.C./(early) Ist century A.D,Documentary; Ostracon,Sokmenis,Kraton,,"In the 17th year, (has paid) Sokmenis son of Kraton, for the epistatikon(?), on Mecheir 4, 4 drachmai."
michigan.apis.2757,michigan,,"(After) August 28, 42 A.D.",Documentary; Papyrus,Herakleios,Orseus,," Orsenouphis.;Acknowledgment of receipt of 60 drachmai, (made) by Herakleios to Herakleios son of Orseus.;On the 18th. Loan of 48 silver drachmai, (made) by Phaesis to Papnebtynis.;On the 19th. Agreem"
michigan.apis.276,michigan,-50.0,Ist century B.C./(early) Ist century A.D,Documentary; Ostracon,Onnophris,Anchophis,,"In the 18th year, (has paid) Onnophris son of Anchophis(?), on Pachon 5, 4'' drachmai."
michigan.apis.2763,michigan,,"(After) August 28, 42 A.D.",Documentary; Papyrus,Thatres,Petesouchos,,"des.;Acknowledgment (of receipt) of a dowry of 50 drachmai, (made) by Hatres to Thatres daughter of Petesouchos.;Alimentary contract for the value of 11 gold pieces, (made) by Apynchis to Thatres.;Ack"
michigan.apis.2777,michigan,249.0,"IIIrd century A.D., not later than 277/2",Documentary; Papyrus,Heron,Kopres,,"od of time, as I said before. Then when a most experienced man appeared, I mean Heron son of Kopres, he filled the office of horiodeiktes and administered it . . . (8 lines too damaged to be translate"
michigan.apis.278,michigan,-50.0,(Late) Ist century B.C./(early) Ist cent,Documentary; Ostracon,Horion,Pasoknopaios,,"(Has brought/has been brought to) Horion son of Pasoknopaios, on Me(--) 2, 1/4 . . . of beer."
michigan.apis.280,michigan,-50.0,Ist century B.C./(early) Ist century A.D,Documentary; Ostracon,Sokmenis,Kreon,,"In the 12th year, (has paid) Sokmenis son of Kreon, for s( ), on Pharmouthi 23, 4 (drachmai)."
michigan.apis.2804,michigan,149.0,IInd century  A.D.,Documentary; Papyrus,Varus,Alei,,"<...> cleruchy(?). Ptol(--), son of Penkr(--), 6 arourai, (through) Varus son of Alei;;<...> cleruchy(?). Melas, son of Achillas, 1 1/2 aroura, (through) Sok(--);;26th cleruchy. Serenus son of Horion."
michigan.apis.2804,michigan,149.0,IInd century  A.D.,Documentary; Papyrus,Serenus,Horion,,"chy(?). Melas, son of Achillas, 1 1/2 aroura, (through) Sok(--);;26th cleruchy. Serenus son of Horion."
michigan.apis.2846,michigan,149.0,IInd century  A.D.,Documentary; Papyrus,Heras,Akes,,Pak[- - -];Heras son of Akes;Aunes son of Aunes(?);Heron son of Orseus;Neilos son of Akes;Akes son of Hekysis;Akes son of Pet[- - -];Phasis son of A
michigan.apis.2846,michigan,149.0,IInd century  A.D.,Documentary; Papyrus,Aunes,Aunes,,Pak[- - -];Heras son of Akes;Aunes son of Aunes(?);Heron son of Orseus;Neilos son of Akes;Akes son of Hekysis;Akes son of Pet[- - -];Phasis son of Ag[- - -];Neilos son
michigan.apis.2846,michigan,149.0,IInd century  A.D.,Documentary; Papyrus,Heron,Orseus,,Pak[- - -];Heras son of Akes;Aunes son of Aunes(?);Heron son of Orseus;Neilos son of Akes;Akes son of Hekysis;Akes son of Pet[- - -];Phasis son of Ag[- - -];Neilos son of A[- - -];Esyris son
michigan.apis.2846,michigan,149.0,IInd century  A.D.,Documentary; Papyrus,Neilos,Akes,,Pak[- - -];Heras son of Akes;Aunes son of Aunes(?);Heron son of Orseus;Neilos son of Akes;Akes son of Hekysis;Akes son of Pet[- - -];Phasis son of Ag[- - -];Neilos son of A[- - -];Esyris son of Her[- 
michigan.apis.2846,michigan,149.0,IInd century  A.D.,Documentary; Papyrus,Akes,Hekysis,,;Heras son of Akes;Aunes son of Aunes(?);Heron son of Orseus;Neilos son of Akes;Akes son of Hekysis;Akes son of Pet[- - -];Phasis son of Ag[- - -];Neilos son of A[- - -];Esyris son of Her[- - -];Heron
michigan.apis.2846,michigan,149.0,IInd century  A.D.,Documentary; Papyrus,Phaesis,Hekysis,,"g[- - -];Neilos son of A[- - -];Esyris son of Her[- - -];Heron, his son [- - -];Phaesis son of Hekysis;Phouonsis son of Aia[- - -];Akiaris son of Ak[- - -];Herieus son of Pek[- - -];Onnophris son of P"
michigan.apis.2850,michigan,199.0,IInd century/IIIrd century A.D.,Papyrus; documentary,Aios,Horos,,Apon son of [- - -];Aios son of Horos;Dioskoros son of Kiale;Antel son of Esouris;Hekysis son of Harpalos;Hol son of Abous;on the 17th(?) 1 16;1;together 114
michigan.apis.2850,michigan,199.0,IInd century/IIIrd century A.D.,Papyrus; documentary,Dioskoros,Kiale,,Apon son of [- - -];Aios son of Horos;Dioskoros son of Kiale;Antel son of Esouris;Hekysis son of Harpalos;Hol son of Abous;on the 17th(?) 1 16;1;together 114 men.
michigan.apis.2850,michigan,199.0,IInd century/IIIrd century A.D.,Papyrus; documentary,Antel,Esouris,,Apon son of [- - -];Aios son of Horos;Dioskoros son of Kiale;Antel son of Esouris;Hekysis son of Harpalos;Hol son of Abous;on the 17th(?) 1 16;1;together 114 men.
michigan.apis.2850,michigan,199.0,IInd century/IIIrd century A.D.,Papyrus; documentary,Hekysis,Harpalos,,on son of [- - -];Aios son of Horos;Dioskoros son of Kiale;Antel son of Esouris;Hekysis son of Harpalos;Hol son of Abous;on the 17th(?) 1 16;1;together 114 men.
michigan.apis.2871,michigan,,"November 5, 143 A.D.",Documentary; Papyrus,Sarapion,Seuthes,,"aughter of - - - granddaughter of] Sokrates with, as guardian [her relative(?)] Sarapion son of Seuthes to Pasion [son of - - -]: (it is acknowledged) that he has received from Chairemonis a dowry upo"
michigan.apis.288,michigan,249.0,(Late) IIIrd century A.D. (May 28 & June,Documentary; Ostracon,Dioskoros,Tiberinus,,"In the 1st year, Pauni 3, has paid Dioskoros son of Tiberinus for the annona of 3 months, for Karanis, twenty-four drachmai, = 24 drachmai; and for the monthly cleaning out (aphylis"
michigan.apis.291,michigan,-50.0,Ist century B.C./(early) Ist century A.D,Documentary; Ostracon,Herieus,Nikanor,,"In the 20th(?) year, (has paid) Herieus son of Nikanor, on Pachon 27, 2 (drachmai) (4 obols)."
michigan.apis.294,michigan,249.0,IIIrd century  A.D.,Documentary; Ostracon,Aphrodisios,Petheus,,44th (cleruchy). Aphrodisios son of Petheus on the 23rd.;(2nd hand) On Pauni the twenty-third.
michigan.apis.3094,michigan,,"April 25, 48 A.D. (or shortly after)",Documentary; Papyrus,Apollonios,Apollonios,,"atoecic allotment of 3 arourai near Tebtynis by Orseus . . . 'to A son of B' to Apollonios son of Apollonios.;On the 14th. Mortgage.;;(Recto, col. II);Cession of a catoecic allotment of x arourai at s"
michigan.apis.311,michigan,262.0,(Late) IIIrd century/(early) IVth centur,Documentary; Ostracon,Antonius,Arabikos,,"Vales, kephalaiotes;;Antonius son of Arabikos;;Kopres son of Ptolemaios;;Theonas;;Harpalos son of Paiaros;;Abous son of Pekysis;;Antinoos son of Ammonios(?);;Anouphi"
michigan.apis.311,michigan,262.0,(Late) IIIrd century/(early) IVth centur,Documentary; Ostracon,Kopres,Ptolemaios,,"Vales, kephalaiotes;;Antonius son of Arabikos;;Kopres son of Ptolemaios;;Theonas;;Harpalos son of Paiaros;;Abous son of Pekysis;;Antinoos son of Ammonios(?);;Anouphis . . .;;Hatres son of Oue"
michigan.apis.311,michigan,262.0,(Late) IIIrd century/(early) IVth centur,Documentary; Ostracon,Harpalos,Paiaros,,"les, kephalaiotes;;Antonius son of Arabikos;;Kopres son of Ptolemaios;;Theonas;;Harpalos son of Paiaros;;Abous son of Pekysis;;Antinoos son of Ammonios(?);;Anouphis . . .;;Hatres son of Ouenaphris (On"
michigan.apis.311,michigan,262.0,(Late) IIIrd century/(early) IVth centur,Documentary; Ostracon,Abous,Pekysis,,us son of Arabikos;;Kopres son of Ptolemaios;;Theonas;;Harpalos son of Paiaros;;Abous son of Pekysis;;Antinoos son of Ammonios(?);;Anouphis . . .;;Hatres son of Ouenaphris (Onnophris);;Demetrios . . .
michigan.apis.311,michigan,262.0,(Late) IIIrd century/(early) IVth centur,Documentary; Ostracon,Antinoos,Ammonios,,pres son of Ptolemaios;;Theonas;;Harpalos son of Paiaros;;Abous son of Pekysis;;Antinoos son of Ammonios(?);;Anouphis . . .;;Hatres son of Ouenaphris (Onnophris);;Demetrios . . .
michigan.apis.311,michigan,262.0,(Late) IIIrd century/(early) IVth centur,Documentary; Ostracon,Hatres,Ouenaphris,, of Paiaros;;Abous son of Pekysis;;Antinoos son of Ammonios(?);;Anouphis . . .;;Hatres son of Ouenaphris (Onnophris);;Demetrios . . .
michigan.apis.3142,michigan,47.0,Reign of Claudius,Papyrus; documentary,Petesouchos,Esouris,,"reeting. You will do well to lend your support to the associates of Panetbouis, Petesouchos son of Esouris, his brother Petesouchos, Nepheras the bull-burier, the associates of the citizen Nikanor, an"
michigan.apis.319,michigan,349.0,IVth century A.D. (April 1),Documentary; Ostracon,Ptolemaios,Hatres,,"On the sixth of Pharmouthi, Ptolemaios son of Hatres, two donkeys."
michigan.apis.3196,michigan,,"(After) August 23, 46 A.D. (Recto, col. ",Documentary; Papyrus,Horos,Onnophris,,"to [- - -] and another. (Fee:) 20 obols.;Sale(?) of 2 parts of - - -, (made) by Horos son of Onnophris to - - -. (Fee:) 4 drachmai 6 obols.;Return, [(made) by - - - son/daughter] of Beeis. (Fee:) 7 ob"
michigan.apis.3196,michigan,,"(After) August 23, 46 A.D. (Recto, col. ",Documentary; Papyrus,Petesouchos,Apoulas,,"epheros and another to Herakleitos. He owes the scribe's fee.;Return, (made) by Petesouchos son of Apoulas. Gratis, through Kronion.;Acknowledgment of receipt of a dowry of 200 drachmai, (made) by The"
michigan.apis.3196,michigan,,"(After) August 23, 46 A.D. (Recto, col. ",Documentary; Papyrus,Mieus,Belles,weaver," (made) by Herakleios to Papontos, a weaver. (Fee:) 21 obols.;Return, (made) by Mieus son of Belles. (Fee:) 5 obols.;Return, (made) by Psosneus son of Andronikos. Gratis, through Kronion.;Memorandum, "
michigan.apis.3196,michigan,,"(After) August 23, 46 A.D. (Recto, col. ",Documentary; Papyrus,Psosneus,Andronikos,,"obols.;Return, (made) by Mieus son of Belles. (Fee:) 5 obols.;Return, (made) by Psosneus son of Andronikos. Gratis, through Kronion.;Memorandum, (made) by Kados to Maronion. Gratis, through both (grap"
michigan.apis.3196,michigan,,"(After) August 23, 46 A.D. (Recto, col. ",Documentary; Papyrus,Haryotes,Orsenouphis,," and Narkissos, (concerning) 16 arourai. (Fee:) 16 obols.;Memorandum, (made) by Haryotes son of Orsenouphis. (Fee:) 2 obols.;On the 21st. Written declaration concerning the taking over of donkeys, (ma"
michigan.apis.3196,michigan,,"(After) August 23, 46 A.D. (Recto, col. ",Documentary; Papyrus,Marsisouchos,Phabos,,"ation concerning the taking over of donkeys, (made) by Psyphis son of - - - and Marsisouchos son of Phabos. (Fee:) 15 obols.;Loan of 52 silver drachmai, (made) by Papontos to Apollonios. (Fee:) 6 obol"
michigan.apis.3197,michigan,,"(After) August 23, 46 A.D. (Recto, col. ",Documentary; Papyrus,Haryotes,Belles,,") 7 obols.;On the 27th. Sale of a vacant plot of 2 cubits, (made) by Kronion to Haryotes son of Belles. (Fee:) 4 drachmai, which he owes.;Lease of 4 arourai (bearing) green fodder, (made) by Herakles "
michigan.apis.3198,michigan,,"(After) August 23, 46 A.D. (Recto, col. ",Documentary; Papyrus,Pastoous,Taltis,,"to Herakleides, a gardener, and another. (Fee:) 7 drachmai 8 obols.;Petition of Pastoous son of Taltis. (Fee:) 1 obol.;Total up to the 5th of Phaophi: 292 drachmai, of which 182 drachmai for the (mont"
michigan.apis.3201,michigan,,"(After) August 23, 46 A.D. (Recto, col. ",Documentary; Papyrus,Herakleides,Petalos,,"mon. (Fee:) 2 drachmai.;Agreement of sale of 1 1/2 bikos, (made) by Psosneus to Herakleides son of Petalos. (Fee:) 5 drachmai.;Contract (for a dowry) of 80 silver drachmai, (made) by Eutychos to Souer"
michigan.apis.3211,michigan,,"(After) August 23, 46 A.D. (Recto, col. ",Documentary; Papyrus,Orseus,Sbebus,,"?), (made) by Mysthas to [- - -] also called Maximus. . . .;Petition, (made) by Orseus son of Sbebus. (Fee:) 4 obols.;On Pauni 2. Loan of 100 silver drachmai, (made) by Herodion to Lysimachos and his "
michigan.apis.3211,michigan,,"(After) August 23, 46 A.D. (Recto, col. ",Documentary; Papyrus,Orseus,Sbebus,,"aeis and her wife. (Fee) of both (documents): 4 drachmai.;[[Petition, (made) by Orseus son of Sbebus. (Fee:) 4 obols.]];On the 5th. Loan of 124 silver drachmai, (made) by Herodion to Horos and his wif"
michigan.apis.3216,michigan,,"(After) August 23, 46 A.D. (Recto, col. ",Documentary; Papyrus,Patynis,Harsaeis,,"tract [- - -], (made) by Ptollas, toparch and . . . [- - -].;[- - -], (made) by Patynis son of Harsaeis and others to [- - -].;[- - -] of [. .] silver drachmai, (made) by Papnebtynis to Hatres. [(Fee:"
michigan.apis.3235,michigan,,"(After) December 26, 46 A.D.",Documentary; Papyrus,Mieus,Phomsaeis,,"Fee:) 10 obols.;Lease of partnership in farming, (made) by Mieus and another to Mieus son of Phomsaeis. He owes the scribe's fee.;On the 5th. Agreement of obligation to remain in service (paramone) fo"
